best_round_disagreement,best_round_greedy_success,best_round_index,best_round_post_unlock_frac,best_round_unique_ratio,candidate,checkpoint_path,config_path,final_greedy_success,final_round_active_compute,final_round_added_steps,final_round_aggregate_steps,final_round_disagreement,final_round_fine_tune_steps,final_round_path_entropy,final_round_post_unlock_frac,final_round_route_entropy,final_round_unique_ratio,label,lane,run_dir,seed
0.656030503712623,1.0,3,0.010034115994380895,0.005117399157134257,disagree050,outputs/experiments/lss_hard_family_saturation/stage2_fairness/disagree050/post_pass_b/seed_79/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage2_fairness/disagree050/post_pass_b/seed_79/kl_lss_sare/student_resolved_config.yaml,1.0,0.5,640.0,42606.0,0.0,1332.0,1.3148822770061264,0.45,1.3630092847778137,0.0875,kl_lss_sare,post_pass_b,outputs/experiments/lss_hard_family_saturation/stage2_fairness/disagree050/post_pass_b/seed_79/kl_lss_sare,79
0.9995625,0.0,1,0.0,0.0018125,disagree050,outputs/experiments/lss_hard_family_saturation/stage2_fairness/disagree050/post_pass_b/seed_79/kl_lss_single_expert/latest.pt,outputs/experiments/lss_hard_family_saturation/stage2_fairness/disagree050/post_pass_b/seed_79/kl_lss_single_expert/student_resolved_config.yaml,0.0,1.0,16000.0,64000.0,0.49125,2000.0,0.0,0.5523125,0.0,0.003125,kl_lss_single_expert,post_pass_b,outputs/experiments/lss_hard_family_saturation/stage2_fairness/disagree050/post_pass_b/seed_79/kl_lss_single_expert,79
0.1316425120772947,1.0,1,0.3417874396135266,0.07004830917874397,disagree050,outputs/experiments/lss_hard_family_saturation/stage2_fairness/disagree050/post_pass_b/seed_79/kl_lss_token_dense/latest.pt,outputs/experiments/lss_hard_family_saturation/stage2_fairness/disagree050/post_pass_b/seed_79/kl_lss_token_dense/student_resolved_config.yaml,1.0,1.0,4456.0,11055.0,0.47912926391382404,348.0,0.0,0.04533213644524237,0.0,0.012791741472172352,kl_lss_token_dense,post_pass_b,outputs/experiments/lss_hard_family_saturation/stage2_fairness/disagree050/post_pass_b/seed_79/kl_lss_token_dense,79
0.979625,0.5625,4,0.979625,0.00275,disagree050,outputs/experiments/lss_hard_family_saturation/stage2_fairness/disagree050/post_pass_b/seed_83/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage2_fairness/disagree050/post_pass_b/seed_83/kl_lss_sare/student_resolved_config.yaml,0.5625,0.5,16000.0,64000.0,0.979625,2000.0,0.6115290579795838,0.979625,1.3543044168949128,0.00275,kl_lss_sare,post_pass_b,outputs/experiments/lss_hard_family_saturation/stage2_fairness/disagree050/post_pass_b/seed_83/kl_lss_sare,83
0.97025,0.5625,4,0.976625,0.0030625,disagree050,outputs/experiments/lss_hard_family_saturation/stage2_fairness/disagree050/post_pass_b/seed_83/kl_lss_single_expert/latest.pt,outputs/experiments/lss_hard_family_saturation/stage2_fairness/disagree050/post_pass_b/seed_83/kl_lss_single_expert/student_resolved_config.yaml,0.5625,1.0,16000.0,64000.0,0.97025,2000.0,0.0,0.976625,0.0,0.0030625,kl_lss_single_expert,post_pass_b,outputs/experiments/lss_hard_family_saturation/stage2_fairness/disagree050/post_pass_b/seed_83/kl_lss_single_expert,83
0.0049586776859504135,1.0,1,0.4677685950413223,0.08760330578512397,disagree050,outputs/experiments/lss_hard_family_saturation/stage2_fairness/disagree050/post_pass_b/seed_83/kl_lss_token_dense/latest.pt,outputs/experiments/lss_hard_family_saturation/stage2_fairness/disagree050/post_pass_b/seed_83/kl_lss_token_dense/student_resolved_config.yaml,1.0,1.0,630.0,2486.0,0.0,80.0,0.0,0.46825396825396826,0.0,0.08253968253968254,kl_lss_token_dense,post_pass_b,outputs/experiments/lss_hard_family_saturation/stage2_fairness/disagree050/post_pass_b/seed_83/kl_lss_token_dense,83
0.9283383685800605,1.0,4,0.9592749244712991,0.006767371601208459,disagree050,outputs/experiments/lss_hard_family_saturation/stage2_fairness/disagree050/post_pass_c/seed_101/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage2_fairness/disagree050/post_pass_c/seed_101/kl_lss_sare/student_resolved_config.yaml,1.0,0.5,8275.0,56275.0,0.9283383685800605,1760.0,1.091463460528647,0.9592749244712991,1.379213660446471,0.006767371601208459,kl_lss_sare,post_pass_c,outputs/experiments/lss_hard_family_saturation/stage2_fairness/disagree050/post_pass_c/seed_101/kl_lss_sare,101
0.57825,1.0,4,0.8094375,0.003,disagree050,outputs/experiments/lss_hard_family_saturation/stage2_fairness/disagree050/post_pass_c/seed_101/kl_lss_single_expert/latest.pt,outputs/experiments/lss_hard_family_saturation/stage2_fairness/disagree050/post_pass_c/seed_101/kl_lss_single_expert/student_resolved_config.yaml,1.0,1.0,16000.0,64000.0,0.57825,2000.0,0.0,0.8094375,0.0,0.003,kl_lss_single_expert,post_pass_c,outputs/experiments/lss_hard_family_saturation/stage2_fairness/disagree050/post_pass_c/seed_101/kl_lss_single_expert,101
0.998375,0.0,1,0.0,0.002,disagree050,outputs/experiments/lss_hard_family_saturation/stage2_fairness/disagree050/post_pass_c/seed_101/kl_lss_token_dense/latest.pt,outputs/experiments/lss_hard_family_saturation/stage2_fairness/disagree050/post_pass_c/seed_101/kl_lss_token_dense/student_resolved_config.yaml,0.0,1.0,16000.0,64000.0,0.49275,2000.0,0.0,0.76575,0.0,0.00325,kl_lss_token_dense,post_pass_c,outputs/experiments/lss_hard_family_saturation/stage2_fairness/disagree050/post_pass_c/seed_101/kl_lss_token_dense,101
0.9236885981787867,1.0,4,0.9565217391304348,0.006669231755803514,disagree050,outputs/experiments/lss_hard_family_saturation/stage2_fairness/disagree050/post_pass_c/seed_89/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage2_fairness/disagree050/post_pass_c/seed_89/kl_lss_sare/student_resolved_config.yaml,1.0,0.5,7797.0,55797.0,0.9236885981787867,1744.0,0.8348599762297594,0.9565217391304348,1.3828713610768317,0.006669231755803514,kl_lss_sare,post_pass_c,outputs/experiments/lss_hard_family_saturation/stage2_fairness/disagree050/post_pass_c/seed_89/kl_lss_sare,89
1.0,0.0,1,0.0,0.00175,disagree050,outputs/experiments/lss_hard_family_saturation/stage2_fairness/disagree050/post_pass_c/seed_89/kl_lss_single_expert/latest.pt,outputs/experiments/lss_hard_family_saturation/stage2_fairness/disagree050/post_pass_c/seed_89/kl_lss_single_expert/student_resolved_config.yaml,0.0,1.0,16000.0,64000.0,0.5923125,2000.0,0.0,0.781875,0.0,0.003125,kl_lss_single_expert,post_pass_c,outputs/experiments/lss_hard_family_saturation/stage2_fairness/disagree050/post_pass_c/seed_89/kl_lss_single_expert,89
0.5163125,1.0,2,0.0,0.00225,disagree050,outputs/experiments/lss_hard_family_saturation/stage2_fairness/disagree050/post_pass_c/seed_89/kl_lss_token_dense/latest.pt,outputs/experiments/lss_hard_family_saturation/stage2_fairness/disagree050/post_pass_c/seed_89/kl_lss_token_dense/student_resolved_config.yaml,1.0,1.0,2270.0,21685.0,0.381057268722467,680.0,0.0,0.1092511013215859,0.0,0.02290748898678414,kl_lss_token_dense,post_pass_c,outputs/experiments/lss_hard_family_saturation/stage2_fairness/disagree050/post_pass_c/seed_89/kl_lss_token_dense,89
0.487375,0.515625,4,0.9785625,0.0033125,disagree050,outputs/experiments/lss_hard_family_saturation/stage2_fairness/disagree050/post_pass_c/seed_97/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage2_fairness/disagree050/post_pass_c/seed_97/kl_lss_sare/student_resolved_config.yaml,0.515625,0.5,16000.0,64000.0,0.487375,2000.0,1.145321977198124,0.9785625,1.3827044218182565,0.0033125,kl_lss_sare,post_pass_c,outputs/experiments/lss_hard_family_saturation/stage2_fairness/disagree050/post_pass_c/seed_97/kl_lss_sare,97
1.0,0.0,1,0.0,0.00175,disagree050,outputs/experiments/lss_hard_family_saturation/stage2_fairness/disagree050/post_pass_c/seed_97/kl_lss_single_expert/latest.pt,outputs/experiments/lss_hard_family_saturation/stage2_fairness/disagree050/post_pass_c/seed_97/kl_lss_single_expert/student_resolved_config.yaml,0.0,1.0,16000.0,64000.0,0.719875,2000.0,0.0,0.9785625,0.0,0.00325,kl_lss_single_expert,post_pass_c,outputs/experiments/lss_hard_family_saturation/stage2_fairness/disagree050/post_pass_c/seed_97/kl_lss_single_expert,97
0.9644375,1.0,4,0.9785625,0.0035,disagree050,outputs/experiments/lss_hard_family_saturation/stage2_fairness/disagree050/post_pass_c/seed_97/kl_lss_token_dense/latest.pt,outputs/experiments/lss_hard_family_saturation/stage2_fairness/disagree050/post_pass_c/seed_97/kl_lss_token_dense/student_resolved_config.yaml,1.0,1.0,16000.0,64000.0,0.9644375,2000.0,0.0,0.9785625,0.0,0.0035,kl_lss_token_dense,post_pass_c,outputs/experiments/lss_hard_family_saturation/stage2_fairness/disagree050/post_pass_c/seed_97/kl_lss_token_dense,97
0.969625,1.0,4,0.9014375,0.0034375,disagree050,outputs/experiments/lss_hard_family_saturation/stage2_fairness/disagree050/post_pass_f/seed_137/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage2_fairness/disagree050/post_pass_f/seed_137/kl_lss_sare/student_resolved_config.yaml,1.0,0.5,16000.0,64000.0,0.969625,2000.0,1.0237961822450161,0.9014375,1.3830543584227561,0.0034375,kl_lss_sare,post_pass_f,outputs/experiments/lss_hard_family_saturation/stage2_fairness/disagree050/post_pass_f/seed_137/kl_lss_sare,137
