active_compute_proxy,approx_kl,checkpoint,ent_coef_current,entropy,env_id,eval/action_entropy,eval/action_greedy_match,eval/action_logit_margin,eval/action_max_prob,eval/failure_action_logit_margin,eval/failure_action_max_prob,eval/length_median,eval/long_action_max_prob,eval/short_action_max_prob,eval/success_action_logit_margin,eval/success_action_max_prob,eval_episode_length,eval_return,eval_success_rate,expert_load_0,expert_load_1,expert_load_2,expert_load_3,explained_variance,global_step,gpu_utilization,greedy,loss,mode,path_coverage_top_10,path_coverage_top_20,path_coverage_top_50,path_entropy,policy_loss,repr/direction_norm,repr/pooled_norm,repr/token_feature_std,repr/token_norm,repr/token_pairwise_cosine,rollout/action_entropy,rollout/action_greedy_match,rollout/action_logit_margin,rollout/action_max_prob,rollout/action_selected_prob,route_entropy,run_dir,temperature,throughput_fps,train/episode_length,train/episode_return,train/episodes_completed,train/success_rate,update,value_loss,variant,wall_clock_seconds
0.5,0.0005038637027610093,outputs/experiments/greedy_recovery/checkpoint_dynamics/minigrid_doorkey_sare_ent1e3_ckptscan/checkpoint_update_0070.pt,0.001,0.5736766383051872,MiniGrid-DoorKey-5x5-v0,0.6144394296737457,0.8343397928189211,2.137697650806441,0.8365106135850459,2.1382527671960685,0.8366247959045262,250.0,,0.8365106135850459,2.135292146451388,0.8360158235339634,232.46875,0.08186249854043126,0.1875,0.2464292487129569,0.26350980810821056,0.2410000180825591,0.2490609297528863,-2.420764446258545,35840.0,0.0,False,-0.002592737544546253,sampled_t1.0,0.9999999850988388,0.9999999850988388,0.9999999850988388,0.5316473878920078,-0.002020631800405681,11.348535358905792,9.432790577411652,0.4989791661500931,11.364595413208008,0.7117445841431618,0.5505593456327915,0.859375,2.343038931488991,0.8605438163504004,0.7484853742644191,1.384873054921627,outputs/experiments/greedy_recovery/checkpoint_dynamics/minigrid_doorkey_sare_ent1e3_ckptscan,1.0,826.7444296281758,250.0,0.0,3.0,0.0,70,3.1412075713888044e-06,sare,43.350760786037426
0.5,0.0005038637027610093,outputs/experiments/greedy_recovery/checkpoint_dynamics/minigrid_doorkey_sare_ent1e3_ckptscan/checkpoint_update_0070.pt,0.001,0.5736766383051872,MiniGrid-DoorKey-5x5-v0,0.2786042830944061,0.93525,2.1385925794243814,0.9383167963400483,2.1385925794243814,0.9383167963400483,250.0,,0.9383167963400483,,,250.0,0.0,0.0,0.2464292487129569,0.26350980810821056,0.2410000180825591,0.2490609297528863,-2.420764446258545,35840.0,0.0,False,-0.002592737544546253,sampled_t0.7,0.9999999850988388,0.9999999850988388,0.9999999850988388,0.5316473878920078,-0.002020631800405681,11.348535358905792,9.432790577411652,0.4989791661500931,11.364595413208008,0.7117445841431618,0.5505593456327915,0.859375,2.343038931488991,0.8605438163504004,0.7484853742644191,1.384873054921627,outputs/experiments/greedy_recovery/checkpoint_dynamics/minigrid_doorkey_sare_ent1e3_ckptscan,0.7,826.7444296281758,250.0,0.0,3.0,0.0,70,3.1412075713888044e-06,sare,43.350760786037426
0.5,0.0005038637027610093,outputs/experiments/greedy_recovery/checkpoint_dynamics/minigrid_doorkey_sare_ent1e3_ckptscan/checkpoint_update_0070.pt,0.001,0.5736766383051872,MiniGrid-DoorKey-5x5-v0,0.09517660711519421,0.9817499999999999,2.135464022159576,0.9830295701995493,2.135464022159576,0.9830295701995493,250.0,,0.9830295701995493,,,250.0,0.0,0.0,0.2464292487129569,0.26350980810821056,0.2410000180825591,0.2490609297528863,-2.420764446258545,35840.0,0.0,False,-0.002592737544546253,sampled_t0.5,0.9999999850988388,0.9999999850988388,0.9999999850988388,0.5316473878920078,-0.002020631800405681,11.348535358905792,9.432790577411652,0.4989791661500931,11.364595413208008,0.7117445841431618,0.5505593456327915,0.859375,2.343038931488991,0.8605438163504004,0.7484853742644191,1.384873054921627,outputs/experiments/greedy_recovery/checkpoint_dynamics/minigrid_doorkey_sare_ent1e3_ckptscan,0.5,826.7444296281758,250.0,0.0,3.0,0.0,70,3.1412075713888044e-06,sare,43.350760786037426
0.5,4.969770088791847e-07,outputs/experiments/greedy_recovery/checkpoint_dynamics/minigrid_doorkey_sare_ent1e3_ckptscan/checkpoint_update_0080.pt,0.001,0.6241109818220139,MiniGrid-DoorKey-5x5-v0,0.6202189762815833,1.0,2.2395853465795517,0.8374236098006367,2.2395853465795517,0.8374236098006367,250.0,,0.8374236098006367,,,250.0,0.0,0.0,0.24630863033235073,0.26587425731122494,0.24074932746589184,0.24706777278333902,-3.684631824493408,40960.0,0.0,True,-0.0006890994845889509,greedy,0.9999999962747097,0.9999999962747097,0.9999999962747097,0.5542947575449944,-6.619421765208244e-05,11.336283802986145,9.276978552341461,0.5159175135195255,11.364244043827057,0.6898856312036514,0.6247197510674596,0.8203125,2.234803717583418,0.8357961624860764,0.6980664972215891,1.384665846824646,outputs/experiments/greedy_recovery/checkpoint_dynamics/minigrid_doorkey_sare_ent1e3_ckptscan,1.0,826.2175189487674,0.0,0.0,0.0,0.0,80,2.409432660499533e-06,sare,49.575322552002035
0.5,4.969770088791847e-07,outputs/experiments/greedy_recovery/checkpoint_dynamics/minigrid_doorkey_sare_ent1e3_ckptscan/checkpoint_update_0080.pt,0.001,0.6241109818220139,MiniGrid-DoorKey-5x5-v0,0.6186211615065689,0.8349317835873582,2.239888296404719,0.837882335943517,2.2409058737388023,0.8381835692020563,250.0,,0.837882335943517,2.2354787946236905,0.83657699182318,236.6875,0.06667499896138906,0.1875,0.24630863033235073,0.26587425731122494,0.24074932746589184,0.24706777278333902,-3.684631824493408,40960.0,0.0,False,-0.0006890994845889509,sampled_t1.0,0.9999999962747097,0.9999999962747097,0.9999999962747097,0.5542947575449944,-6.619421765208244e-05,11.336283802986145,9.276978552341461,0.5159175135195255,11.364244043827057,0.6898856312036514,0.6247197510674596,0.8203125,2.234803717583418,0.8357961624860764,0.6980664972215891,1.384665846824646,outputs/experiments/greedy_recovery/checkpoint_dynamics/minigrid_doorkey_sare_ent1e3_ckptscan,1.0,826.2175189487674,0.0,0.0,0.0,0.0,80,2.409432660499533e-06,sare,49.575322552002035
0.5,4.969770088791847e-07,outputs/experiments/greedy_recovery/checkpoint_dynamics/minigrid_doorkey_sare_ent1e3_ckptscan/checkpoint_update_0080.pt,0.001,0.6241109818220139,MiniGrid-DoorKey-5x5-v0,0.2736359885110471,0.9393432017543859,2.2426254659627087,0.9410383353297387,2.2426760432335637,0.9410196680022824,250.0,,0.9410383353297387,2.241057570566211,0.941617022480881,249.3125,0.00559999980032444,0.03125,0.24630863033235073,0.26587425731122494,0.24074932746589184,0.24706777278333902,-3.684631824493408,40960.0,0.0,False,-0.0006890994845889509,sampled_t0.7,0.9999999962747097,0.9999999962747097,0.9999999962747097,0.5542947575449944,-6.619421765208244e-05,11.336283802986145,9.276978552341461,0.5159175135195255,11.364244043827057,0.6898856312036514,0.6247197510674596,0.8203125,2.234803717583418,0.8357961624860764,0.6980664972215891,1.384665846824646,outputs/experiments/greedy_recovery/checkpoint_dynamics/minigrid_doorkey_sare_ent1e3_ckptscan,0.7,826.2175189487674,0.0,0.0,0.0,0.0,80,2.409432660499533e-06,sare,49.575322552002035
0.5,4.969770088791847e-07,outputs/experiments/greedy_recovery/checkpoint_dynamics/minigrid_doorkey_sare_ent1e3_ckptscan/checkpoint_update_0080.pt,0.001,0.6241109818220139,MiniGrid-DoorKey-5x5-v0,0.08894301132950932,0.9837499999999999,2.23820624256134,0.9847107567489147,2.23820624256134,0.9847107567489147,250.0,,0.9847107567489147,,,250.0,0.0,0.0,0.24630863033235073,0.26587425731122494,0.24074932746589184,0.24706777278333902,-3.684631824493408,40960.0,0.0,False,-0.0006890994845889509,sampled_t0.5,0.9999999962747097,0.9999999962747097,0.9999999962747097,0.5542947575449944,-6.619421765208244e-05,11.336283802986145,9.276978552341461,0.5159175135195255,11.364244043827057,0.6898856312036514,0.6247197510674596,0.8203125,2.234803717583418,0.8357961624860764,0.6980664972215891,1.384665846824646,outputs/experiments/greedy_recovery/checkpoint_dynamics/minigrid_doorkey_sare_ent1e3_ckptscan,0.5,826.2175189487674,0.0,0.0,0.0,0.0,80,2.409432660499533e-06,sare,49.575322552002035
1.0,0.004358019970823079,outputs/experiments/greedy_recovery/checkpoint_dynamics/minigrid_doorkey_single_expert_ent1e3_ckptscan/checkpoint_update_0010.pt,0.001,1.8379168659448624,MiniGrid-DoorKey-5x5-v0,1.8370688398182393,1.0,0.04980717481672764,0.23493801035732031,0.04980717481672764,0.23493801035732031,250.0,,0.23493801035732031,,,250.0,0.0,0.0,1.0,,,,-0.4869513511657715,5120.0,0.0,True,-0.003323323850054294,greedy,1.0,1.0,1.0,0.0,-0.0014884329284541309,11.308263957500458,9.677500069141388,0.4800817519426346,11.359680116176605,0.7506996430456638,1.8254614509642124,0.232421875,0.044879581429995596,0.232485227053985,0.17479730781633407,0.0,outputs/experiments/greedy_recovery/checkpoint_dynamics/minigrid_doorkey_single_expert_ent1e3_ckptscan,1.0,1373.9320836034105,250.0,0.0,1.0,0.0,10,6.049530711038642e-06,single_expert,3.72653063503094
1.0,0.004358019970823079,outputs/experiments/greedy_recovery/checkpoint_dynamics/minigrid_doorkey_single_expert_ent1e3_ckptscan/checkpoint_update_0010.pt,0.001,1.8379168659448624,MiniGrid-DoorKey-5x5-v0,1.8368635665637894,0.23592872608433174,0.05057313200508569,0.2352167075755813,0.051027849356333414,0.2352101679488465,250.0,,0.2352167075755813,0.048117658308347945,0.23525202155994948,235.53125,0.06771250069141388,0.15625,1.0,,,,-0.4869513511657715,5120.0,0.0,False,-0.003323323850054294,sampled_t1.0,1.0,1.0,1.0,0.0,-0.0014884329284541309,11.308263957500458,9.677500069141388,0.4800817519426346,11.359680116176605,0.7506996430456638,1.8254614509642124,0.232421875,0.044879581429995596,0.232485227053985,0.17479730781633407,0.0,outputs/experiments/greedy_recovery/checkpoint_dynamics/minigrid_doorkey_single_expert_ent1e3_ckptscan,1.0,1373.9320836034105,250.0,0.0,1.0,0.0,10,6.049530711038642e-06,single_expert,3.72653063503094
1.0,0.004358019970823079,outputs/experiments/greedy_recovery/checkpoint_dynamics/minigrid_doorkey_single_expert_ent1e3_ckptscan/checkpoint_update_0010.pt,0.001,1.8379168659448624,MiniGrid-DoorKey-5x5-v0,1.744986778582349,0.27489833400240865,0.04953369671236995,0.27304148465151257,0.04958031799793243,0.27302564649581906,250.0,,0.27304148465151257,0.04883437742893275,0.2732790569869148,245.40625,0.022787499707192183,0.0625,1.0,,,,-0.4869513511657715,5120.0,0.0,False,-0.003323323850054294,sampled_t0.7,1.0,1.0,1.0,0.0,-0.0014884329284541309,11.308263957500458,9.677500069141388,0.4800817519426346,11.359680116176605,0.7506996430456638,1.8254614509642124,0.232421875,0.044879581429995596,0.232485227053985,0.17479730781633407,0.0,outputs/experiments/greedy_recovery/checkpoint_dynamics/minigrid_doorkey_single_expert_ent1e3_ckptscan,0.7,1373.9320836034105,250.0,0.0,1.0,0.0,10,6.049530711038642e-06,single_expert,3.72653063503094
1.0,0.004358019970823079,outputs/experiments/greedy_recovery/checkpoint_dynamics/minigrid_doorkey_single_expert_ent1e3_ckptscan/checkpoint_update_0010.pt,0.001,1.8379168659448624,MiniGrid-DoorKey-5x5-v0,1.6108134595449055,0.3162067610062893,0.05107603369573564,0.3191274948153621,0.05127770598729452,0.31916277098258333,250.0,,0.3191274948153621,0.04805094932235262,0.3185983523070437,244.03125,0.02773750014603138,0.0625,1.0,,,,-0.4869513511657715,5120.0,0.0,False,-0.003323323850054294,sampled_t0.5,1.0,1.0,1.0,0.0,-0.0014884329284541309,11.308263957500458,9.677500069141388,0.4800817519426346,11.359680116176605,0.7506996430456638,1.8254614509642124,0.232421875,0.044879581429995596,0.232485227053985,0.17479730781633407,0.0,outputs/experiments/greedy_recovery/checkpoint_dynamics/minigrid_doorkey_single_expert_ent1e3_ckptscan,0.5,1373.9320836034105,250.0,0.0,1.0,0.0,10,6.049530711038642e-06,single_expert,3.72653063503094
1.0,0.002350022958125919,outputs/experiments/greedy_recovery/checkpoint_dynamics/minigrid_doorkey_single_expert_ent1e3_ckptscan/checkpoint_update_0020.pt,0.001,1.6684362515807152,MiniGrid-DoorKey-5x5-v0,1.6782369131296875,1.0,0.258663004130125,0.3152207075096667,0.258663004130125,0.3152207075096667,250.0,,0.3152207075096667,,,250.0,0.0,0.0,1.0,,,,-3.7770628929138184,10240.0,0.0,True,-0.0021213177242316306,greedy,1.0,1.0,1.0,0.0,-0.000454573892056942,11.304636538028717,9.876656532287598,0.4503385443240404,11.378453731536865,0.7798157744109631,1.6555134877562523,0.345703125,0.3171624531969428,0.34801830584183335,0.23136739316396415,0.0,outputs/experiments/greedy_recovery/checkpoint_dynamics/minigrid_doorkey_single_expert_ent1e3_ckptscan,1.0,1382.362753348845,250.0,0.0,4.0,0.0,20,3.384364703151732e-06,single_expert,7.4076069940347224
1.0,0.002350022958125919,outputs/experiments/greedy_recovery/checkpoint_dynamics/minigrid_doorkey_single_expert_ent1e3_ckptscan/checkpoint_update_0020.pt,0.001,1.6684362515807152,MiniGrid-DoorKey-5x5-v0,1.6780539078220085,0.3120642030919809,0.2672158489761539,0.316077445356594,0.2645182431237451,0.3157712598956865,250.0,,0.316077445356594,0.29329270554943915,0.31903723814536694,248.90625,0.013312500203028321,0.09375,1.0,,,,-3.7770628929138184,10240.0,0.0,False,-0.0021213177242316306,sampled_t1.0,1.0,1.0,1.0,0.0,-0.000454573892056942,11.304636538028717,9.876656532287598,0.4503385443240404,11.378453731536865,0.7798157744109631,1.6555134877562523,0.345703125,0.3171624531969428,0.34801830584183335,0.23136739316396415,0.0,outputs/experiments/greedy_recovery/checkpoint_dynamics/minigrid_doorkey_single_expert_ent1e3_ckptscan,1.0,1382.362753348845,250.0,0.0,4.0,0.0,20,3.384364703151732e-06,single_expert,7.4076069940347224
1.0,0.002350022958125919,outputs/experiments/greedy_recovery/checkpoint_dynamics/minigrid_doorkey_single_expert_ent1e3_ckptscan/checkpoint_update_0020.pt,0.001,1.6684362515807152,MiniGrid-DoorKey-5x5-v0,1.5176571937948466,0.382125,0.263686209090054,0.38341270354390145,0.263686209090054,0.38341270354390145,250.0,,0.38341270354390145,,,250.0,0.0,0.0,1.0,,,,-3.7770628929138184,10240.0,0.0,False,-0.0021213177242316306,sampled_t0.7,1.0,1.0,1.0,0.0,-0.000454573892056942,11.304636538028717,9.876656532287598,0.4503385443240404,11.378453731536865,0.7798157744109631,1.6555134877562523,0.345703125,0.3171624531969428,0.34801830584183335,0.23136739316396415,0.0,outputs/experiments/greedy_recovery/checkpoint_dynamics/minigrid_doorkey_single_expert_ent1e3_ckptscan,0.7,1382.362753348845,250.0,0.0,4.0,0.0,20,3.384364703151732e-06,single_expert,7.4076069940347224
1.0,0.002350022958125919,outputs/experiments/greedy_recovery/checkpoint_dynamics/minigrid_doorkey_single_expert_ent1e3_ckptscan/checkpoint_update_0020.pt,0.001,1.6684362515807152,MiniGrid-DoorKey-5x5-v0,1.3290183918625114,0.46375,0.2639876220226288,0.46327861093357203,0.2639876220226288,0.46327861093357203,250.0,,0.46327861093357203,,,250.0,0.0,0.0,1.0,,,,-3.7770628929138184,10240.0,0.0,False,-0.0021213177242316306,sampled_t0.5,1.0,1.0,1.0,0.0,-0.000454573892056942,11.304636538028717,9.876656532287598,0.4503385443240404,11.378453731536865,0.7798157744109631,1.6555134877562523,0.345703125,0.3171624531969428,0.34801830584183335,0.23136739316396415,0.0,outputs/experiments/greedy_recovery/checkpoint_dynamics/minigrid_doorkey_single_expert_ent1e3_ckptscan,0.5,1382.362753348845,250.0,0.0,4.0,0.0,20,3.384364703151732e-06,single_expert,7.4076069940347224
1.0,0.004993812966858968,outputs/experiments/greedy_recovery/checkpoint_dynamics/minigrid_doorkey_single_expert_ent1e3_ckptscan/checkpoint_update_0030.pt,0.001,1.4949122741818428,MiniGrid-DoorKey-5x5-v0,1.512449864447117,1.0,0.9739788448140025,0.48556656190007924,0.9739788448140025,0.48556656190007924,250.0,,0.48556656190007924,,,250.0,0.0,0.0,1.0,,,,-1.5724146366119385,15360.0,0.0,True,-0.009078432980459183,greedy,1.0,1.0,1.0,0.0,-0.00758478173520416,11.30672949552536,9.752328157424927,0.46441762149333954,11.379824578762054,0.7599985525012016,1.4871247094124556,0.494140625,1.202592644840479,0.5088819628581405,0.30765801342204213,0.0,outputs/experiments/greedy_recovery/checkpoint_dynamics/minigrid_doorkey_single_expert_ent1e3_ckptscan,1.0,1384.7312825438223,250.0,0.0,2.0,0.0,30,2.5215011447699e-06,single_expert,11.092404854018241
1.0,0.004993812966858968,outputs/experiments/greedy_recovery/checkpoint_dynamics/minigrid_doorkey_single_expert_ent1e3_ckptscan/checkpoint_update_0030.pt,0.001,1.4949122741818428,MiniGrid-DoorKey-5x5-v0,1.5122968583260472,0.4796081081081081,0.9728607724831325,0.4857727795903558,0.9729052453120549,0.48575729105869925,250.0,,0.4857727795903558,0.9721936800492967,0.48600510756520304,246.46875,0.0189624996855855,0.0625,1.0,,,,-1.5724146366119385,15360.0,0.0,False,-0.009078432980459183,sampled_t1.0,1.0,1.0,1.0,0.0,-0.00758478173520416,11.30672949552536,9.752328157424927,0.46441762149333954,11.379824578762054,0.7599985525012016,1.4871247094124556,0.494140625,1.202592644840479,0.5088819628581405,0.30765801342204213,0.0,outputs/experiments/greedy_recovery/checkpoint_dynamics/minigrid_doorkey_single_expert_ent1e3_ckptscan,1.0,1384.7312825438223,250.0,0.0,2.0,0.0,30,2.5215011447699e-06,single_expert,11.092404854018241
1.0,0.004993812966858968,outputs/experiments/greedy_recovery/checkpoint_dynamics/minigrid_doorkey_single_expert_ent1e3_ckptscan/checkpoint_update_0030.pt,0.001,1.4949122741818428,MiniGrid-DoorKey-5x5-v0,1.1708273360870889,0.6415405652937783,0.973095542622875,0.6397586315757133,0.973057895558221,0.6395243743402618,250.0,,0.6397586315757133,0.9733590720754529,0.6413984322238746,243.625,0.03544999985024333,0.125,1.0,,,,-1.5724146366119385,15360.0,0.0,False,-0.009078432980459183,sampled_t0.7,1.0,1.0,1.0,0.0,-0.00758478173520416,11.30672949552536,9.752328157424927,0.46441762149333954,11.379824578762054,0.7599985525012016,1.4871247094124556,0.494140625,1.202592644840479,0.5088819628581405,0.30765801342204213,0.0,outputs/experiments/greedy_recovery/checkpoint_dynamics/minigrid_doorkey_single_expert_ent1e3_ckptscan,0.7,1384.7312825438223,250.0,0.0,2.0,0.0,30,2.5215011447699e-06,single_expert,11.092404854018241
1.0,0.004993812966858968,outputs/experiments/greedy_recovery/checkpoint_dynamics/minigrid_doorkey_single_expert_ent1e3_ckptscan/checkpoint_update_0030.pt,0.001,1.4949122741818428,MiniGrid-DoorKey-5x5-v0,0.7638419936425384,0.7898080568720378,0.9727086226155195,0.7922911656862257,0.9727280305354824,0.7923441106811647,250.0,,0.7922911656862257,0.972106977096666,0.790649870843119,248.78125,0.0075125000439584255,0.03125,1.0,,,,-1.5724146366119385,15360.0,0.0,False,-0.009078432980459183,sampled_t0.5,1.0,1.0,1.0,0.0,-0.00758478173520416,11.30672949552536,9.752328157424927,0.46441762149333954,11.379824578762054,0.7599985525012016,1.4871247094124556,0.494140625,1.202592644840479,0.5088819628581405,0.30765801342204213,0.0,outputs/experiments/greedy_recovery/checkpoint_dynamics/minigrid_doorkey_single_expert_ent1e3_ckptscan,0.5,1384.7312825438223,250.0,0.0,2.0,0.0,30,2.5215011447699e-06,single_expert,11.092404854018241
1.0,0.0040379451820626855,outputs/experiments/greedy_recovery/checkpoint_dynamics/minigrid_doorkey_single_expert_ent1e3_ckptscan/checkpoint_update_0040.pt,0.001,1.393222600221634,MiniGrid-DoorKey-5x5-v0,1.4172461368143559,1.0,1.1392614394426346,0.5226653069257736,1.1392614394426346,0.5226653069257736,250.0,,0.5226653069257736,,,250.0,0.0,0.0,1.0,,,,-0.553388237953186,20480.0,0.0,True,-0.005790103554318193,greedy,1.0,1.0,1.0,0.0,-0.004400674137286842,11.314306020736694,9.78847885131836,0.4581687543541193,11.38881254196167,0.763875637203455,1.417067864909768,0.48046875,0.9059380954131484,0.5073242289945483,0.3159900375176221,0.0,outputs/experiments/greedy_recovery/checkpoint_dynamics/minigrid_doorkey_single_expert_ent1e3_ckptscan,1.0,1384.2154469697637,250.0,0.0,3.0,0.0,40,7.586204901599558e-06,single_expert,14.795384667057078
1.0,0.0040379451820626855,outputs/experiments/greedy_recovery/checkpoint_dynamics/minigrid_doorkey_single_expert_ent1e3_ckptscan/checkpoint_update_0040.pt,0.001,1.393222600221634,MiniGrid-DoorKey-5x5-v0,1.41803426094292,0.5209800758809912,1.1376359181976856,0.5222246511492952,1.1372827302296955,0.5220321429332098,250.0,,0.5222246511492952,1.142933737717535,0.5251122743905761,247.875,0.013900000136345625,0.0625,1.0,,,,-0.553388237953186,20480.0,0.0,False,-0.005790103554318193,sampled_t1.0,1.0,1.0,1.0,0.0,-0.004400674137286842,11.314306020736694,9.78847885131836,0.4581687543541193,11.38881254196167,0.763875637203455,1.417067864909768,0.48046875,0.9059380954131484,0.5073242289945483,0.3159900375176221,0.0,outputs/experiments/greedy_recovery/checkpoint_dynamics/minigrid_doorkey_single_expert_ent1e3_ckptscan,1.0,1384.2154469697637,250.0,0.0,3.0,0.0,40,7.586204901599558e-06,single_expert,14.795384667057078
1.0,0.0040379451820626855,outputs/experiments/greedy_recovery/checkpoint_dynamics/minigrid_doorkey_single_expert_ent1e3_ckptscan/checkpoint_update_0040.pt,0.001,1.393222600221634,MiniGrid-DoorKey-5x5-v0,1.0682075882229285,0.6727467948717949,1.1395629502527225,0.6798923018725637,1.1397730271816253,0.6799629655758539,250.0,,0.6798923018725637,1.1364117963191789,0.6788323463232089,243.125,0.031000000424683094,0.0625,1.0,,,,-0.553388237953186,20480.0,0.0,False,-0.005790103554318193,sampled_t0.7,1.0,1.0,1.0,0.0,-0.004400674137286842,11.314306020736694,9.78847885131836,0.4581687543541193,11.38881254196167,0.763875637203455,1.417067864909768,0.48046875,0.9059380954131484,0.5073242289945483,0.3159900375176221,0.0,outputs/experiments/greedy_recovery/checkpoint_dynamics/minigrid_doorkey_single_expert_ent1e3_ckptscan,0.7,1384.2154469697637,250.0,0.0,3.0,0.0,40,7.586204901599558e-06,single_expert,14.795384667057078
1.0,0.0040379451820626855,outputs/experiments/greedy_recovery/checkpoint_dynamics/minigrid_doorkey_single_expert_ent1e3_ckptscan/checkpoint_update_0040.pt,0.001,1.393222600221634,MiniGrid-DoorKey-5x5-v0,0.6674610898494721,0.827625,1.1395262757092715,0.8287625540345906,1.1395262757092715,0.8287625540345906,250.0,,0.8287625540345906,,,250.0,0.0,0.0,1.0,,,,-0.553388237953186,20480.0,0.0,False,-0.005790103554318193,sampled_t0.5,1.0,1.0,1.0,0.0,-0.004400674137286842,11.314306020736694,9.78847885131836,0.4581687543541193,11.38881254196167,0.763875637203455,1.417067864909768,0.48046875,0.9059380954131484,0.5073242289945483,0.3159900375176221,0.0,outputs/experiments/greedy_recovery/checkpoint_dynamics/minigrid_doorkey_single_expert_ent1e3_ckptscan,0.5,1384.2154469697637,250.0,0.0,3.0,0.0,40,7.586204901599558e-06,single_expert,14.795384667057078
1.0,0.0017632506205700338,outputs/experiments/greedy_recovery/checkpoint_dynamics/minigrid_doorkey_single_expert_ent1e3_ckptscan/checkpoint_update_0050.pt,0.001,1.452822022140026,MiniGrid-DoorKey-5x5-v0,1.4431087225675583,1.0,1.1113125011324883,0.5049995314329863,1.1113125011324883,0.5049995314329863,250.0,,0.5049995314329863,,,250.0,0.0,0.0,1.0,,,,-0.5481680631637573,25600.0,0.0,True,-0.004899845895124599,greedy,1.0,1.0,1.0,0.0,-0.003448048955760896,11.315955996513367,9.481452405452728,0.49682609736919403,11.387522339820862,0.7149069868028164,1.4603833369910717,0.525390625,1.3072323501110077,0.5032467069104314,0.3186217164620757,0.0,outputs/experiments/greedy_recovery/checkpoint_dynamics/minigrid_doorkey_single_expert_ent1e3_ckptscan,1.0,1384.0116063047521,250.0,0.0,2.0,0.0,50,2.049146161198223e-06,single_expert,18.496954710048158
1.0,0.0017632506205700338,outputs/experiments/greedy_recovery/checkpoint_dynamics/minigrid_doorkey_single_expert_ent1e3_ckptscan/checkpoint_update_0050.pt,0.001,1.452822022140026,MiniGrid-DoorKey-5x5-v0,1.44347325659949,0.5073267326732673,1.1102546294324172,0.504636892036083,1.1091998535125485,0.5043579260803038,250.0,,0.504636892036083,1.1429526829483485,0.5132848366652385,245.34375,0.019887499511241913,0.03125,1.0,,,,-0.5481680631637573,25600.0,0.0,False,-0.004899845895124599,sampled_t1.0,1.0,1.0,1.0,0.0,-0.003448048955760896,11.315955996513367,9.481452405452728,0.49682609736919403,11.387522339820862,0.7149069868028164,1.4603833369910717,0.525390625,1.3072323501110077,0.5032467069104314,0.3186217164620757,0.0,outputs/experiments/greedy_recovery/checkpoint_dynamics/minigrid_doorkey_single_expert_ent1e3_ckptscan,1.0,1384.0116063047521,250.0,0.0,2.0,0.0,50,2.049146161198223e-06,single_expert,18.496954710048158
1.0,0.0017632506205700338,outputs/experiments/greedy_recovery/checkpoint_dynamics/minigrid_doorkey_single_expert_ent1e3_ckptscan/checkpoint_update_0050.pt,0.001,1.452822022140026,MiniGrid-DoorKey-5x5-v0,1.1204629444330934,0.655,1.1112095873355865,0.6579016172587873,1.1112095873355865,0.6579016172587873,250.0,,0.6579016172587873,,,250.0,0.0,0.0,1.0,,,,-0.5481680631637573,25600.0,0.0,False,-0.004899845895124599,sampled_t0.7,1.0,1.0,1.0,0.0,-0.003448048955760896,11.315955996513367,9.481452405452728,0.49682609736919403,11.387522339820862,0.7149069868028164,1.4603833369910717,0.525390625,1.3072323501110077,0.5032467069104314,0.3186217164620757,0.0,outputs/experiments/greedy_recovery/checkpoint_dynamics/minigrid_doorkey_single_expert_ent1e3_ckptscan,0.7,1384.0116063047521,250.0,0.0,2.0,0.0,50,2.049146161198223e-06,single_expert,18.496954710048158
1.0,0.0017632506205700338,outputs/experiments/greedy_recovery/checkpoint_dynamics/minigrid_doorkey_single_expert_ent1e3_ckptscan/checkpoint_update_0050.pt,0.001,1.452822022140026,MiniGrid-DoorKey-5x5-v0,0.7271352512389422,0.81225,1.1126350088566541,0.8108083258792758,1.1126350088566541,0.8108083258792758,250.0,,0.8108083258792758,,,250.0,0.0,0.0,1.0,,,,-0.5481680631637573,25600.0,0.0,False,-0.004899845895124599,sampled_t0.5,1.0,1.0,1.0,0.0,-0.003448048955760896,11.315955996513367,9.481452405452728,0.49682609736919403,11.387522339820862,0.7149069868028164,1.4603833369910717,0.525390625,1.3072323501110077,0.5032467069104314,0.3186217164620757,0.0,outputs/experiments/greedy_recovery/checkpoint_dynamics/minigrid_doorkey_single_expert_ent1e3_ckptscan,0.5,1384.0116063047521,250.0,0.0,2.0,0.0,50,2.049146161198223e-06,single_expert,18.496954710048158
1.0,0.00188923129462637,outputs/experiments/greedy_recovery/checkpoint_dynamics/minigrid_doorkey_single_expert_ent1e3_ckptscan/checkpoint_update_0060.pt,0.001,1.4908681884407997,MiniGrid-DoorKey-5x5-v0,1.5099792218506336,1.0,0.19709753058850765,0.3628815226070583,0.19709753058850765,0.3628815226070583,250.0,,0.3628815226070583,,,250.0,0.0,0.0,1.0,,,,-1.09751558303833,30720.0,0.0,True,-0.004778639820870012,greedy,1.0,1.0,1.0,0.0,-0.0032886043190956116,11.313149094581604,9.737041532993317,0.46401420049369335,11.396771848201752,0.7554976269602776,1.4765818510204554,0.388671875,0.05511973681859672,0.3589269630610943,0.27972766919992864,0.0,outputs/experiments/greedy_recovery/checkpoint_dynamics/minigrid_doorkey_single_expert_ent1e3_ckptscan,1.0,1386.0954804832227,250.0,0.0,2.0,0.0,60,1.6645282698846131e-06,single_expert,22.162975374027155
