active_compute_proxy,checkpoint_path,config_path,eval/action_entropy,eval/action_greedy_match,eval/action_logit_margin,eval/action_max_prob,eval/failure_action_logit_margin,eval/failure_action_max_prob,eval/length_median,eval/long_action_max_prob,eval/short_action_max_prob,eval/success_action_logit_margin,eval/success_action_max_prob,eval_episode_length,eval_return,eval_success_rate,expert_load_0,expert_load_1,expert_load_2,expert_load_3,greedy,label,lane,method,mode,path_coverage_top_10,path_coverage_top_20,path_coverage_top_50,path_entropy,repr/direction_norm,repr/pooled_norm,repr/token_feature_std,repr/token_norm,repr/token_pairwise_cosine,route_entropy,run_dir,seed,stage,temperature,variant
1.0,outputs/experiments/lss_multi_expert_hardening/fresh_extra_single_expert_controls/seed_37/kl_lss_single_expert/latest.pt,outputs/experiments/lss_multi_expert_hardening/fresh_extra_single_expert_controls/seed_37/kl_lss_single_expert/student_resolved_config.yaml,0.1646709826316579,0.9538978535761624,5.290363209744602,0.9444851642141198,,,10.0,0.9436673107225998,0.9452534508273657,5.290363209744602,0.9444851642141198,10.4375,0.962424986064434,1.0,1.0,,,,False,kl_lss_single_expert,fresh_extra,kl_lss_single_expert,sampled_t1.0,1.0,1.0,1.0,0.0,11.432157466722572,1.0777536910513172,0.9884500083716019,11.404003383802332,-0.00978969050085415,0.0,outputs/experiments/lss_multi_expert_hardening/fresh_extra_single_expert_controls/seed_37/kl_lss_single_expert,37,fresh_extra,1.0,single_expert
1.0,outputs/experiments/lss_claim_broadening/additional_fresh_matched_controls/seed_37/kl_lss_token_dense/latest.pt,outputs/experiments/lss_claim_broadening/additional_fresh_matched_controls/seed_37/kl_lss_token_dense/student_resolved_config.yaml,0.04599353670457028,1.0,5.939155125600365,0.9923293630021057,,,9.0,0.9892952134424464,0.994405360069241,5.939155125600365,0.9923293630021057,9.640625,0.965293737128377,1.0,,,,,True,kl_lss_token_dense,fresh_extra,kl_lss_token_dense,greedy,,,,,11.335497518865074,10.592575503558647,0.3148890144941283,11.34356347525992,0.8885249495506287,0.0,outputs/experiments/lss_claim_broadening/additional_fresh_matched_controls/seed_37/kl_lss_token_dense,37,fresh_extra,1.0,token_dense
1.0,outputs/experiments/lss_claim_broadening/additional_fresh_matched_controls/seed_37/kl_lss_token_dense/latest.pt,outputs/experiments/lss_claim_broadening/additional_fresh_matched_controls/seed_37/kl_lss_token_dense/student_resolved_config.yaml,0.04671863981741679,0.992117273045582,5.927923775070278,0.9921620218789844,,,9.0,0.9892147930175851,0.9944543109934059,5.927923775070278,0.9921620218789844,9.765625,0.964843736961484,1.0,,,,,False,kl_lss_token_dense,fresh_extra,kl_lss_token_dense,sampled_t1.0,,,,,11.33522917584675,10.59147011361471,0.31496399241249734,11.343414864889006,0.8884585187202547,0.0,outputs/experiments/lss_claim_broadening/additional_fresh_matched_controls/seed_37/kl_lss_token_dense,37,fresh_extra,1.0,token_dense
1.0,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_37/token_dense_ent1e3/latest.pt,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_37/token_dense_ent1e3/resolved_config.yaml,0.06778038350994156,1.0,5.838052054755895,0.9899828893602796,,,9.0,0.9912832390500698,0.9889054567601676,5.838052054755895,0.9899828893602796,9.84375,0.9645624868571758,1.0,,,,,True,recovered_token_dense,fresh_extra,baseline,greedy,,,,,11.3291978491358,10.649986025798752,0.3022615970617317,11.346768735403037,0.8964458668088339,0.0,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_37/token_dense_ent1e3,37,fresh_extra,1.0,token_dense
1.0,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_37/token_dense_ent1e3/latest.pt,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_37/token_dense_ent1e3/resolved_config.yaml,0.07030301299277208,0.9846559112184113,5.798950771693104,0.9894643963046192,,,10.0,0.990618407489058,0.9889008094471027,5.798950771693104,0.9894643963046192,10.171875,0.9633812373504043,1.0,,,,,False,recovered_token_dense,fresh_extra,baseline,sampled_t1.0,,,,,11.328803915136001,10.638847115460564,0.30392886259976554,11.346871252620922,0.8949636340141296,0.0,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_37/token_dense_ent1e3,37,fresh_extra,1.0,token_dense
0.5,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_41/sare_ent1e3/latest.pt,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_41/sare_ent1e3/resolved_config.yaml,1.4556192476674914,1.0,0.33589445529878137,0.3963652710784227,0.33589445529878137,0.3963652710784227,250.0,,0.3963652710784227,,,250.0,0.0,0.0,0.26357107239961625,0.2438401928022504,0.24400049873441457,0.2485882174298167,True,baseline_sare,fresh_extra,baseline,greedy,0.9999999701082707,0.9999999701082707,0.9999999701082707,0.7435852083861828,11.456498380184174,5.636897378444671,0.8105684033334255,11.347436104297637,0.24829560931771993,1.3849810436964034,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_41/sare_ent1e3,41,fresh_extra,1.0,sare
0.5,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_41/sare_ent1e3/latest.pt,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_41/sare_ent1e3/resolved_config.yaml,1.3676961494396804,0.46394181987291344,0.5249250503666926,0.45719184914448013,0.5164511827230454,0.45314366301894193,80.5,0.45077354844187406,0.4636101498470862,0.525489974876269,0.4574617282195159,97.84375,0.6415125040803105,0.9375,0.26418571141031055,0.24373609510778685,0.24388549650273128,0.24819267238789833,False,baseline_sare,fresh_extra,baseline,sampled_t1.0,0.9999999511311626,0.9999999511311626,0.9999999511311626,0.7302797627030757,11.460026810183162,5.530493133388765,0.8137958326534919,11.350661617970607,0.23941013040946937,1.384883639686986,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_41/sare_ent1e3,41,fresh_extra,1.0,sare
0.5,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_41/kl_lss_sare/latest.pt,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_41/kl_lss_sare/student_resolved_config.yaml,0.15296540347797843,1.0,5.131588450262434,0.953721042944512,,,9.0,0.9484415605981064,0.9573333203394211,5.131588450262434,0.953721042944512,9.765625,0.964843736961484,1.0,0.27384517199936365,0.2508194132574967,0.23933786579540797,0.23599752978909583,True,kl_lss_sare,fresh_extra,kl_lss_sare,greedy,0.9999999737455731,0.9999999737455731,0.9999999737455731,0.7649251378717876,11.434451727640061,0.8498610392922447,0.974491447919891,11.36170404297965,-0.013561115788650654,1.3798602407886869,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_41/kl_lss_sare,41,fresh_extra,1.0,sare
0.5,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_41/kl_lss_sare/latest.pt,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_41/kl_lss_sare/student_resolved_config.yaml,0.18557183499239738,0.9605112596735639,4.889087541766196,0.9390039338870819,,,10.0,0.9119432081266653,0.955240369343332,4.889087541766196,0.9390039338870819,11.140625,0.9598937360569835,1.0,0.2726714889534184,0.25287288415138837,0.2396893151959435,0.23476628519472528,False,kl_lss_sare,fresh_extra,kl_lss_sare,sampled_t1.0,0.9999999833888695,0.9999999833888695,0.9999999833888695,0.8112326166668876,11.43358543270924,1.0731412050176838,0.9713995925715713,11.363365626725994,-0.008811348700918807,1.379692693225673,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_41/kl_lss_sare,41,fresh_extra,1.0,sare
1.0,outputs/experiments/lss_multi_expert_hardening/fresh_extra_single_expert_controls/seed_41/kl_lss_single_expert/latest.pt,outputs/experiments/lss_multi_expert_hardening/fresh_extra_single_expert_controls/seed_41/kl_lss_single_expert/student_resolved_config.yaml,0.514047447257681,1.0,3.4719855975511056,0.8144126747686357,1.249355501678255,0.6774950505031478,250.0,,0.8144126747686357,6.329652863673341,0.9904496202528342,144.40625,0.4238874949514866,0.4375,1.0,,,,True,kl_lss_single_expert,fresh_extra,kl_lss_single_expert,greedy,1.0,1.0,1.0,0.0,11.47804589671088,0.6045265508846277,0.9946770802922051,11.433274063731696,-0.016983503153979392,0.0,outputs/experiments/lss_multi_expert_hardening/fresh_extra_single_expert_controls/seed_41/kl_lss_single_expert,41,fresh_extra,1.0,single_expert
1.0,outputs/experiments/lss_multi_expert_hardening/fresh_extra_single_expert_controls/seed_41/kl_lss_single_expert/latest.pt,outputs/experiments/lss_multi_expert_hardening/fresh_extra_single_expert_controls/seed_41/kl_lss_single_expert/student_resolved_config.yaml,0.25296487339531165,0.91199614388105,5.120856074782532,0.9135903098103754,,,11.5,0.8465606183825619,0.9806200012381889,5.120856074782532,0.9135903098103754,16.75,0.9396999897435308,1.0,1.0,,,,False,kl_lss_single_expert,fresh_extra,kl_lss_single_expert,sampled_t1.0,1.0,1.0,1.0,0.0,11.44149787409776,0.7643144138816262,0.9923444179450573,11.434390716812237,-0.012918905613209013,0.0,outputs/experiments/lss_multi_expert_hardening/fresh_extra_single_expert_controls/seed_41/kl_lss_single_expert,41,fresh_extra,1.0,single_expert
1.0,outputs/experiments/lss_claim_broadening/additional_fresh_matched_controls/seed_41/kl_lss_token_dense/latest.pt,outputs/experiments/lss_claim_broadening/additional_fresh_matched_controls/seed_41/kl_lss_token_dense/student_resolved_config.yaml,0.5677316227611153,1.0,2.4412931142151355,0.7359704239405691,2.4412931142151355,0.7359704239405691,250.0,,0.7359704239405691,,,250.0,0.0,0.0,,,,,True,kl_lss_token_dense,fresh_extra,kl_lss_token_dense,greedy,,,,,11.36794613456726,9.92453599691391,0.4406645361483097,11.394269865989685,0.7755106338709593,0.0,outputs/experiments/lss_claim_broadening/additional_fresh_matched_controls/seed_41/kl_lss_token_dense,41,fresh_extra,1.0,token_dense
1.0,outputs/experiments/lss_claim_broadening/additional_fresh_matched_controls/seed_41/kl_lss_token_dense/latest.pt,outputs/experiments/lss_claim_broadening/additional_fresh_matched_controls/seed_41/kl_lss_token_dense/student_resolved_config.yaml,0.28110415009516915,0.891556569888456,4.1816053123741215,0.9078803529163019,4.265813485746031,0.9098819115338501,45.5,0.9151440446265273,0.9006166612060763,4.120156104778404,0.90641975608728,128.953125,0.49358125356957316,0.578125,,,,,False,kl_lss_token_dense,fresh_extra,kl_lss_token_dense,sampled_t1.0,,,,,11.365663634965372,10.236400751031693,0.390925406911652,11.379651921825022,0.8278755418753142,0.0,outputs/experiments/lss_claim_broadening/additional_fresh_matched_controls/seed_41/kl_lss_token_dense,41,fresh_extra,1.0,token_dense
1.0,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_41/token_dense_ent1e3/latest.pt,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_41/token_dense_ent1e3/resolved_config.yaml,1.5227730173058807,1.0,0.7724778775647283,0.4325604156758636,0.7724778775647283,0.4325604156758636,250.0,,0.4325604156758636,,,250.0,0.0,0.0,,,,,True,recovered_token_dense,fresh_extra,baseline,greedy,,,,,11.363651443481446,10.512145657062531,0.31320980508625507,11.350171685218811,0.8880072348713874,0.0,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_41/token_dense_ent1e3,41,fresh_extra,1.0,token_dense
1.0,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_41/token_dense_ent1e3/latest.pt,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_41/token_dense_ent1e3/resolved_config.yaml,1.3168043411999568,0.5220734705533632,1.1948619256884963,0.5164347453167477,1.1898990078017397,0.509669899230858,250.0,,0.5164347453167477,1.2187741664155956,0.5490290037305798,217.859375,0.13289375067688525,0.171875,,,,,False,recovered_token_dense,fresh_extra,baseline,sampled_t1.0,,,,,11.364889857161584,10.602920907348865,0.30653084995833757,11.360883933367523,0.8903181702142456,0.0,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_41/token_dense_ent1e3,41,fresh_extra,1.0,token_dense
0.5,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_43/sare_ent1e3/latest.pt,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_43/sare_ent1e3/resolved_config.yaml,1.3667742358744146,1.0,0.24649898310750723,0.3752513980772346,0.24649898310750723,0.3752513980772346,250.0,,0.3752513980772346,,,250.0,0.0,0.0,0.2519836397320032,0.2523760608583689,0.25174560470879076,0.24389467423409222,True,baseline_sare,fresh_extra,baseline,greedy,0.9999999700784683,0.9999999700784683,0.9999999700784683,1.0815769954919816,11.550276114463806,7.415743478298188,0.6978793147802352,11.334668166160583,0.43970296342670917,1.3857377981543542,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_43/sare_ent1e3,43,fresh_extra,1.0,sare
0.5,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_43/sare_ent1e3/latest.pt,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_43/sare_ent1e3/resolved_config.yaml,1.26383242685177,0.44995242522356704,0.5688319311860555,0.4486272350448708,0.6834038229296283,0.47103751398671057,233.5,0.4680856347580138,0.4291688353317279,0.4612037904572444,0.42757515482677894,196.234375,0.24511875049211085,0.515625,0.25160012781655694,0.25311188702095344,0.2516327295240565,0.24365523314846982,False,baseline_sare,fresh_extra,baseline,sampled_t1.0,0.9999999764221004,0.9999999764221004,0.9999999764221004,1.0583132336340857,11.48965807605974,7.274138065100715,0.7030422440337107,11.34108674148112,0.4268936694809807,1.3856821307730776,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_43/sare_ent1e3,43,fresh_extra,1.0,sare
0.5,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_43/kl_lss_sare/latest.pt,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_43/kl_lss_sare/student_resolved_config.yaml,0.16772436644919153,1.0,4.40865002627174,0.9620454998525481,2.9178363153513738,0.9365097913952435,250.0,,0.9620454998525481,6.098238898648156,0.9909859694374934,136.984375,0.45373124442994595,0.46875,0.24769379370126063,0.2548134849885661,0.24853313840009061,0.24895955498803302,True,kl_lss_sare,fresh_extra,kl_lss_sare,greedy,0.9999999508778755,0.9999999508778755,0.9999999508778755,1.2879214689182559,11.39120342152352,0.547961036607106,0.9821798377890693,11.332120055279898,-0.017171048246359316,1.382441787783656,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_43/kl_lss_sare,43,fresh_extra,1.0,sare
0.5,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_43/kl_lss_sare/latest.pt,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_43/kl_lss_sare/student_resolved_config.yaml,0.10797294496924417,0.9697718569007642,5.289199600046473,0.9769512137863368,,,10.5,0.9631646405690295,0.9907377870036438,5.289199600046473,0.9769512137863368,18.3125,0.9340749904513359,1.0,0.24770201370120049,0.2567933607028752,0.24788025911988282,0.24762434503290712,False,kl_lss_sare,fresh_extra,kl_lss_sare,sampled_t1.0,0.9999999909139261,0.9999999909139261,0.9999999909139261,1.297772889457098,11.388071827772187,0.7788990646964167,0.980396725055648,11.3367178440094,-0.01291626059200342,1.3821785391830816,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_43/kl_lss_sare,43,fresh_extra,1.0,sare
1.0,outputs/experiments/lss_multi_expert_hardening/fresh_extra_single_expert_controls/seed_43/kl_lss_single_expert/latest.pt,outputs/experiments/lss_multi_expert_hardening/fresh_extra_single_expert_controls/seed_43/kl_lss_single_expert/student_resolved_config.yaml,0.07848577132229119,1.0,5.448355670409762,0.984112625809795,,,9.0,0.9881848256222555,0.9802872259859687,5.448355670409762,0.984112625809795,10.09375,0.9636624865233898,1.0,1.0,,,,True,kl_lss_single_expert,fresh_extra,kl_lss_single_expert,greedy,1.0,1.0,1.0,0.0,11.351145596731277,0.7300432757252738,0.987970083242371,11.386174372264318,-0.01334611757054171,0.0,outputs/experiments/lss_multi_expert_hardening/fresh_extra_single_expert_controls/seed_43/kl_lss_single_expert,43,fresh_extra,1.0,single_expert
1.0,outputs/experiments/lss_multi_expert_hardening/fresh_extra_single_expert_controls/seed_43/kl_lss_single_expert/latest.pt,outputs/experiments/lss_multi_expert_hardening/fresh_extra_single_expert_controls/seed_43/kl_lss_single_expert/student_resolved_config.yaml,0.08627496501013718,0.9817270958964347,5.356535981394996,0.982102157351711,,,10.0,0.9800747307387007,0.9837820251167768,5.356535981394996,0.982102157351711,11.984375,0.9568562358617783,1.0,1.0,,,,False,kl_lss_single_expert,fresh_extra,kl_lss_single_expert,sampled_t1.0,1.0,1.0,1.0,0.0,11.343977433330608,0.8295094764457559,0.98694797844257,11.387357126991704,-0.011422413620957226,0.0,outputs/experiments/lss_multi_expert_hardening/fresh_extra_single_expert_controls/seed_43/kl_lss_single_expert,43,fresh_extra,1.0,single_expert
1.0,outputs/experiments/lss_claim_broadening/additional_fresh_matched_controls/seed_43/kl_lss_token_dense/latest.pt,outputs/experiments/lss_claim_broadening/additional_fresh_matched_controls/seed_43/kl_lss_token_dense/student_resolved_config.yaml,0.4572971669248218,1.0,2.58789545494318,0.84012212947011,2.58789545494318,0.84012212947011,250.0,,0.84012212947011,,,250.0,0.0,0.0,,,,,True,kl_lss_token_dense,fresh_extra,kl_lss_token_dense,greedy,,,,,11.352001853942872,7.160873990058899,0.7196054798513651,11.370156671524049,0.39674733398854733,0.0,outputs/experiments/lss_claim_broadening/additional_fresh_matched_controls/seed_43/kl_lss_token_dense,43,fresh_extra,1.0,token_dense
1.0,outputs/experiments/lss_claim_broadening/additional_fresh_matched_controls/seed_43/kl_lss_token_dense/latest.pt,outputs/experiments/lss_claim_broadening/additional_fresh_matched_controls/seed_43/kl_lss_token_dense/student_resolved_config.yaml,0.4828864682990396,0.82629386124756,2.4381785588546907,0.8243777310421786,2.4444079712104796,0.8214128460073471,250.0,,0.8243777310421786,2.4159306575840156,0.8349666061665769,229.359375,0.09618124971166253,0.21875,,,,,False,kl_lss_token_dense,fresh_extra,kl_lss_token_dense,sampled_t1.0,,,,,11.351888528590024,7.252879890144294,0.7148504953193567,11.369968127817852,0.40885575964156134,0.0,outputs/experiments/lss_claim_broadening/additional_fresh_matched_controls/seed_43/kl_lss_token_dense,43,fresh_extra,1.0,token_dense
1.0,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_43/token_dense_ent1e3/latest.pt,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_43/token_dense_ent1e3/resolved_config.yaml,1.6398648318853228,1.0,0.43140264049917465,0.31500690139550713,0.43140264049917465,0.31500690139550713,250.0,,0.31500690139550713,,,250.0,0.0,0.0,,,,,True,recovered_token_dense,fresh_extra,baseline,greedy,,,,,11.372621055603027,11.136461482524872,0.18006513600051402,11.378407053470612,0.9643749854564667,0.0,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_43/token_dense_ent1e3,43,fresh_extra,1.0,token_dense
1.0,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_43/token_dense_ent1e3/latest.pt,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_43/token_dense_ent1e3/resolved_config.yaml,1.345231839307752,0.46093954408686544,1.2153045367775879,0.45967506858250146,1.2311435575915164,0.46222972190868655,250.0,,0.45967506858250146,0.8932444468943753,0.4077304509500704,245.890625,0.01948124961927533,0.046875,,,,,False,recovered_token_dense,fresh_extra,baseline,sampled_t1.0,,,,,11.364266984939576,11.07264625787735,0.18723724604398012,11.37123067188263,0.9593778243660926,0.0,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_43/token_dense_ent1e3,43,fresh_extra,1.0,token_dense
0.5,outputs/experiments/lss_multi_expert_hardening/final_fresh_block/seed_47/sare_ent1e3/latest.pt,outputs/experiments/lss_multi_expert_hardening/final_fresh_block/seed_47/sare_ent1e3/resolved_config.yaml,1.5616808459162712,1.0,0.1271938793361187,0.32771498057991266,0.1271938793361187,0.32771498057991266,250.0,,0.32771498057991266,,,250.0,0.0,0.0,0.2422751598060131,0.24035311490297318,0.26992344856262207,0.24744825437664986,True,baseline_sare,fresh_final,baseline,greedy,1.0,1.0,1.0,0.5733617693185806,11.32086956501007,9.74070918560028,0.4793214350938797,11.39318299293518,0.7486949637532234,1.384607583284378,outputs/experiments/lss_multi_expert_hardening/final_fresh_block/seed_47/sare_ent1e3,47,fresh_final,1.0,sare
0.5,outputs/experiments/lss_multi_expert_hardening/final_fresh_block/seed_47/sare_ent1e3/latest.pt,outputs/experiments/lss_multi_expert_hardening/final_fresh_block/seed_47/sare_ent1e3/resolved_config.yaml,1.5614617965295912,0.32281249999999995,0.12946906847506762,0.32834264482185244,0.12946906847506762,0.32834264482185244,250.0,,0.32834264482185244,,,250.0,0.0,0.0,0.24230231343209743,0.24039514699578285,0.269883952409029,0.2474185634329915,False,baseline_sare,fresh_final,baseline,sampled_t1.0,0.9999999926686287,0.9999999926686287,0.9999999926686287,0.5819594994187355,11.320880393505096,9.719841774940491,0.4818932735472918,11.3930660405159,0.7461719865500926,1.3846041169166565,outputs/experiments/lss_multi_expert_hardening/final_fresh_block/seed_47/sare_ent1e3,47,fresh_final,1.0,sare
0.5,outputs/experiments/lss_multi_expert_hardening/final_fresh_block/seed_47/kl_lss_sare/latest.pt,outputs/experiments/lss_multi_expert_hardening/final_fresh_block/seed_47/kl_lss_sare/student_resolved_config.yaml,0.15007156756025508,1.0,5.42612050961703,0.9726244981978088,5.42612050961703,0.9726244981978088,250.0,,0.9726244981978088,,,250.0,0.0,0.0,0.24120591589808463,0.2525593960434198,0.2008139396607876,0.3054207071810961,True,kl_lss_sare,fresh_final,kl_lss_sare,greedy,0.9999999985694885,0.9999999985694885,0.9999999985694885,0.7682875588536262,11.384791644573212,1.0441482900083066,0.972621314227581,11.288880667209625,-0.011187359185190872,1.3626897102594375,outputs/experiments/lss_multi_expert_hardening/final_fresh_block/seed_47/kl_lss_sare,47,fresh_final,1.0,sare
0.5,outputs/experiments/lss_multi_expert_hardening/final_fresh_block/seed_47/kl_lss_sare/latest.pt,outputs/experiments/lss_multi_expert_hardening/final_fresh_block/seed_47/kl_lss_sare/student_resolved_config.yaml,0.15586323959371146,0.945605885883976,5.490449084989865,0.9595245994437177,5.889594060457669,0.9811757582303806,250.0,,0.9595245994437177,4.867782923260089,0.9257487917365236,178.578125,0.2961812479188666,0.390625,0.24221586969189604,0.2537067822105964,0.2008833689815611,0.30319394839019925,False,kl_lss_sare,fresh_final,kl_lss_sare,sampled_t1.0,0.9999999880246376,0.9999999880246376,0.9999999880246376,0.767407267566452,11.390014442523476,0.9785547303126982,0.9734205343485345,11.288672533676039,-0.01270746590784676,1.3638921040611491,outputs/experiments/lss_multi_expert_hardening/final_fresh_block/seed_47/kl_lss_sare,47,fresh_final,1.0,sare
1.0,outputs/experiments/lss_multi_expert_hardening/final_fresh_matched_controls/seed_47/kl_lss_token_dense/latest.pt,outputs/experiments/lss_multi_expert_hardening/final_fresh_matched_controls/seed_47/kl_lss_token_dense/student_resolved_config.yaml,0.12985096491571613,1.0,4.916633455007577,0.9647125567644164,,,10.0,0.9486221482910018,0.9772273189104056,4.916633455007577,0.9647125567644164,10.40625,0.9625374861061573,1.0,,,,,True,kl_lss_token_dense,fresh_final,kl_lss_token_dense,greedy,,,,,11.33146571053399,10.028228855133056,0.4184676753150092,11.340355724758572,0.7955300211906433,0.0,outputs/experiments/lss_multi_expert_hardening/final_fresh_matched_controls/seed_47/kl_lss_token_dense,47,fresh_final,1.0,token_dense
1.0,outputs/experiments/lss_multi_expert_hardening/final_fresh_matched_controls/seed_47/kl_lss_token_dense/latest.pt,outputs/experiments/lss_multi_expert_hardening/final_fresh_matched_controls/seed_47/kl_lss_token_dense/student_resolved_config.yaml,0.13899360835785718,0.9637857801920303,4.834136589293885,0.961068022204554,,,11.0,0.9446466959595791,0.9730511521671033,4.834136589293885,0.961068022204554,11.359375,0.9591062357649207,1.0,,,,,False,kl_lss_token_dense,fresh_final,kl_lss_token_dense,sampled_t1.0,,,,,11.331641391832001,10.03334075577405,0.4179663183737774,11.341181326885613,0.7963075005278295,0.0,outputs/experiments/lss_multi_expert_hardening/final_fresh_matched_controls/seed_47/kl_lss_token_dense,47,fresh_final,1.0,token_dense
1.0,outputs/experiments/lss_multi_expert_hardening/final_fresh_block/seed_47/token_dense_ent1e3/latest.pt,outputs/experiments/lss_multi_expert_hardening/final_fresh_block/seed_47/token_dense_ent1e3/resolved_config.yaml,0.2234408425337565,1.0,3.8629167085447857,0.9530379287960138,,,13.0,0.947459717203542,0.957659875544062,3.8629167085447857,0.9530379287960138,12.671875,0.9543812330812216,1.0,,,,,True,recovered_token_dense,fresh_final,baseline,greedy,,,,,11.372219545799389,10.235203466917339,0.3719845001111951,11.352401407141434,0.831489764807517,0.0,outputs/experiments/lss_multi_expert_hardening/final_fresh_block/seed_47/token_dense_ent1e3,47,fresh_final,1.0,token_dense
1.0,outputs/experiments/lss_multi_expert_hardening/final_fresh_block/seed_47/token_dense_ent1e3/latest.pt,outputs/experiments/lss_multi_expert_hardening/final_fresh_block/seed_47/token_dense_ent1e3/resolved_config.yaml,0.23081402965788955,0.9626945247815266,3.8259354053760726,0.9504990244543075,,,14.0,0.9395109222367455,0.9580171996557971,3.8259354053760726,0.9504990244543075,13.421875,0.9516812320798635,1.0,,,,,False,recovered_token_dense,fresh_final,baseline,sampled_t1.0,,,,,11.372552357549253,10.296149768000063,0.3621847958668419,11.353053557354471,0.8408738198487655,0.0,outputs/experiments/lss_multi_expert_hardening/final_fresh_block/seed_47/token_dense_ent1e3,47,fresh_final,1.0,token_dense
0.5,outputs/experiments/lss_multi_expert_hardening/final_fresh_block/seed_53/sare_ent1e3/latest.pt,outputs/experiments/lss_multi_expert_hardening/final_fresh_block/seed_53/sare_ent1e3/resolved_config.yaml,1.8823695091158152,1.0,0.445858772141859,0.2488127397308126,0.445858772141859,0.2488127397308126,250.0,,0.2488127397308126,,,250.0,0.0,0.0,0.24499294055253268,0.24825491543859243,0.25874078607559203,0.24801133745908738,True,baseline_sare,fresh_final,baseline,greedy,0.9999999925494194,0.9999999925494194,0.9999999925494194,0.4842266539335251,11.325247049331665,8.760633793830872,0.5641248670816421,11.363484748840332,0.6136434521377087,1.3857097274065018,outputs/experiments/lss_multi_expert_hardening/final_fresh_block/seed_53/sare_ent1e3,53,fresh_final,1.0,sare
0.5,outputs/experiments/lss_multi_expert_hardening/final_fresh_block/seed_53/sare_ent1e3/latest.pt,outputs/experiments/lss_multi_expert_hardening/final_fresh_block/seed_53/sare_ent1e3/resolved_config.yaml,1.870586621358637,0.2603573832086101,0.48362984018379396,0.25990901885419126,0.4650009336074193,0.25525664547511506,250.0,,0.25990901885419126,0.5191941163750547,0.26879082257788206,225.53125,0.1224625000031665,0.34375,0.245369350719926,0.24816209502023032,0.2584270662752388,0.24804147099369425,False,baseline_sare,fresh_final,baseline,sampled_t1.0,0.9999999833131947,0.9999999833131947,0.9999999833131947,0.5082161410637142,11.323812096484478,8.646597194521917,0.5727007655433682,11.363528176791252,0.5979209411587159,1.385700408043754,outputs/experiments/lss_multi_expert_hardening/final_fresh_block/seed_53/sare_ent1e3,53,fresh_final,1.0,sare
