active_compute_proxy,best_round_disagreement,best_round_greedy_success,best_round_index,best_round_post_unlock_frac,best_round_unique_ratio,candidate,checkpoint_path,config_path,eval/action_entropy,eval/action_greedy_match,eval/action_logit_margin,eval/action_max_prob,eval/failure_action_logit_margin,eval/failure_action_max_prob,eval/length_median,eval/long_action_max_prob,eval/short_action_max_prob,eval/success_action_logit_margin,eval/success_action_max_prob,eval_episode_length,eval_return,eval_success_rate,expert_load_0,expert_load_1,expert_load_2,expert_load_3,final_greedy_success,final_round_disagreement,final_round_post_unlock_frac,final_round_unique_ratio,greedy,label,lane,method,mode,path_coverage_top_10,path_coverage_top_20,path_coverage_top_50,path_entropy,repr/direction_norm,repr/pooled_norm,repr/token_feature_std,repr/token_norm,repr/token_pairwise_cosine,round_index,route_entropy,run_dir,seed,stage,temperature,variant
1.0,,,,,,,outputs/experiments/lss_claim_hardening/additional_seeds/seed_29/token_dense_ent1e3/latest.pt,outputs/experiments/lss_claim_hardening/additional_seeds/seed_29/token_dense_ent1e3/resolved_config.yaml,1.5690613394491375,1.0,0.5195666021183133,0.3727724331393838,0.5195666021183133,0.3727724331393838,250.0,,0.3727724331393838,,,250.0,0.0,0.0,,,,,,,,,True,recovered_token_dense,fresh,baseline,greedy,,,,,11.351515975475312,11.079386339187622,0.19590054032951593,11.369767733097076,0.9584497376084328,,0.0,outputs/experiments/lss_claim_hardening/additional_seeds/seed_29/token_dense_ent1e3,29,baseline,1.0,token_dense
0.5,,,,,,,outputs/experiments/lss_claim_hardening/additional_seeds/seed_29/sare_ent1e3/latest.pt,outputs/experiments/lss_claim_hardening/additional_seeds/seed_29/sare_ent1e3/resolved_config.yaml,1.2273850434049964,1.0,0.5402715673670172,0.48497066188044846,0.5402715673670172,0.48497066188044846,250.0,,0.48497066188044846,,,250.0,0.0,0.0,0.24717620841413737,0.24631508538126945,0.25383934274315834,0.252669357791543,,,,,True,baseline_sare,fresh,baseline,greedy,0.9999999851286411,0.9999999851286411,0.9999999851286411,1.3110624259114265,11.614155915260316,1.5269912911653518,0.9710371480584145,11.430612213134765,-0.00043547491217759673,,1.385384712934494,outputs/experiments/lss_claim_hardening/additional_seeds/seed_29/sare_ent1e3,29,baseline,1.0,sare
1.0,,,,,,,outputs/experiments/lss_claim_hardening/additional_seeds/seed_31/token_dense_ent1e3/latest.pt,outputs/experiments/lss_claim_hardening/additional_seeds/seed_31/token_dense_ent1e3/resolved_config.yaml,0.027271169743622543,1.0,7.102591631795323,0.9957016342322895,,,10.0,0.9943620315007401,0.9968115907812874,7.102591631795323,0.9957016342322895,10.703125,0.9614687357097864,1.0,,,,,,,,,True,recovered_token_dense,fresh,baseline,greedy,,,,,11.332968165365498,10.16641579317243,0.393901840689477,11.336485905593701,0.814521026075556,,0.0,outputs/experiments/lss_claim_hardening/additional_seeds/seed_31/token_dense_ent1e3,31,baseline,1.0,token_dense
0.5,,,,,,,outputs/experiments/lss_claim_hardening/additional_seeds/seed_31/sare_ent1e3/latest.pt,outputs/experiments/lss_claim_hardening/additional_seeds/seed_31/sare_ent1e3/resolved_config.yaml,1.2607887341640889,1.0,0.7966405537724495,0.533895248387009,0.7966405537724495,0.533895248387009,250.0,,0.533895248387009,,,250.0,0.0,0.0,0.2446320981308818,0.2526995932906866,0.24936841102689505,0.2532998682111502,,,,,True,baseline_sare,fresh,baseline,greedy,0.9999999701678753,0.9999999701678753,0.9999999701678753,1.0143879957199096,11.392337875366211,7.2073185069561,0.7225073770284652,11.318674580574037,0.4192963135689497,,1.3853823636174203,outputs/experiments/lss_claim_hardening/additional_seeds/seed_31/sare_ent1e3,31,baseline,1.0,sare
1.0,,,,,,,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_37/token_dense_ent1e3/latest.pt,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_37/token_dense_ent1e3/resolved_config.yaml,0.06778038350994156,1.0,5.838052054755895,0.9899828893602796,,,9.0,0.9912832390500698,0.9889054567601676,5.838052054755895,0.9899828893602796,9.84375,0.9645624868571758,1.0,,,,,,,,,True,recovered_token_dense,fresh_extra,baseline,greedy,,,,,11.3291978491358,10.649986025798752,0.3022615970617317,11.346768735403037,0.8964458668088339,,0.0,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_37/token_dense_ent1e3,37,baseline,1.0,token_dense
0.5,,,,,,,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_37/sare_ent1e3/latest.pt,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_37/sare_ent1e3/resolved_config.yaml,1.090180636703968,1.0,2.084039160773158,0.6956926837973296,2.084039160773158,0.6956926837973296,250.0,,0.6956926837973296,,,250.0,0.0,0.0,0.24182586774975062,0.2451690404266119,0.2432035228908062,0.2698015484511852,,,,,True,baseline_sare,fresh_extra,baseline,greedy,0.9999999702274799,0.9999999702274799,0.9999999702274799,0.461762626349926,11.299906069755554,9.681111481189728,0.4780923485606909,11.38009931564331,0.7468586269915104,,1.384898368358612,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_37/sare_ent1e3,37,baseline,1.0,sare
1.0,,,,,,,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_41/token_dense_ent1e3/latest.pt,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_41/token_dense_ent1e3/resolved_config.yaml,1.5227730173058807,1.0,0.7724778775647283,0.4325604156758636,0.7724778775647283,0.4325604156758636,250.0,,0.4325604156758636,,,250.0,0.0,0.0,,,,,,,,,True,recovered_token_dense,fresh_extra,baseline,greedy,,,,,11.363651443481446,10.512145657062531,0.31320980508625507,11.350171685218811,0.8880072348713874,,0.0,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_41/token_dense_ent1e3,41,baseline,1.0,token_dense
0.5,,,,,,,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_41/sare_ent1e3/latest.pt,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_41/sare_ent1e3/resolved_config.yaml,1.4556192476674914,1.0,0.33589445529878137,0.3963652710784227,0.33589445529878137,0.3963652710784227,250.0,,0.3963652710784227,,,250.0,0.0,0.0,0.26357107239961625,0.2438401928022504,0.24400049873441457,0.2485882174298167,,,,,True,baseline_sare,fresh_extra,baseline,greedy,0.9999999701082707,0.9999999701082707,0.9999999701082707,0.7435852083861828,11.456498380184174,5.636897378444671,0.8105684033334255,11.347436104297637,0.24829560931771993,,1.3849810436964034,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_41/sare_ent1e3,41,baseline,1.0,sare
1.0,,,,,,,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_43/token_dense_ent1e3/latest.pt,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_43/token_dense_ent1e3/resolved_config.yaml,1.6398648318853228,1.0,0.43140264049917465,0.31500690139550713,0.43140264049917465,0.31500690139550713,250.0,,0.31500690139550713,,,250.0,0.0,0.0,,,,,,,,,True,recovered_token_dense,fresh_extra,baseline,greedy,,,,,11.372621055603027,11.136461482524872,0.18006513600051402,11.378407053470612,0.9643749854564667,,0.0,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_43/token_dense_ent1e3,43,baseline,1.0,token_dense
0.5,,,,,,,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_43/sare_ent1e3/latest.pt,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_43/sare_ent1e3/resolved_config.yaml,1.3667742358744146,1.0,0.24649898310750723,0.3752513980772346,0.24649898310750723,0.3752513980772346,250.0,,0.3752513980772346,,,250.0,0.0,0.0,0.2519836397320032,0.2523760608583689,0.25174560470879076,0.24389467423409222,,,,,True,baseline_sare,fresh_extra,baseline,greedy,0.9999999700784683,0.9999999700784683,0.9999999700784683,1.0815769954919816,11.550276114463806,7.415743478298188,0.6978793147802352,11.334668166160583,0.43970296342670917,,1.3857377981543542,outputs/experiments/lss_claim_broadening/additional_fresh_block/seed_43/sare_ent1e3,43,baseline,1.0,sare
1.0,,,,,,,outputs/experiments/lss_multi_expert_hardening/final_fresh_block/seed_47/token_dense_ent1e3/latest.pt,outputs/experiments/lss_multi_expert_hardening/final_fresh_block/seed_47/token_dense_ent1e3/resolved_config.yaml,0.2234408425337565,1.0,3.8629167085447857,0.9530379287960138,,,13.0,0.947459717203542,0.957659875544062,3.8629167085447857,0.9530379287960138,12.671875,0.9543812330812216,1.0,,,,,,,,,True,recovered_token_dense,fresh_final,baseline,greedy,,,,,11.372219545799389,10.235203466917339,0.3719845001111951,11.352401407141434,0.831489764807517,,0.0,outputs/experiments/lss_multi_expert_hardening/final_fresh_block/seed_47/token_dense_ent1e3,47,baseline,1.0,token_dense
0.5,,,,,,,outputs/experiments/lss_multi_expert_hardening/final_fresh_block/seed_47/sare_ent1e3/latest.pt,outputs/experiments/lss_multi_expert_hardening/final_fresh_block/seed_47/sare_ent1e3/resolved_config.yaml,1.5616808459162712,1.0,0.1271938793361187,0.32771498057991266,0.1271938793361187,0.32771498057991266,250.0,,0.32771498057991266,,,250.0,0.0,0.0,0.2422751598060131,0.24035311490297318,0.26992344856262207,0.24744825437664986,,,,,True,baseline_sare,fresh_final,baseline,greedy,1.0,1.0,1.0,0.5733617693185806,11.32086956501007,9.74070918560028,0.4793214350938797,11.39318299293518,0.7486949637532234,,1.384607583284378,outputs/experiments/lss_multi_expert_hardening/final_fresh_block/seed_47/sare_ent1e3,47,baseline,1.0,sare
1.0,,,,,,,outputs/experiments/lss_multi_expert_hardening/final_fresh_block/seed_53/token_dense_ent1e3/latest.pt,outputs/experiments/lss_multi_expert_hardening/final_fresh_block/seed_53/token_dense_ent1e3/resolved_config.yaml,0.41338115967723854,1.0,3.4000190951623157,0.9094196339719942,,,9.0,0.9063996883395041,0.9120842918830148,3.4000190951623157,0.9094196339719942,9.96875,0.9641124866902828,1.0,,,,,,,,,True,recovered_token_dense,fresh_final,baseline,greedy,,,,,11.320059831752333,9.504674911499023,0.4875111319991045,11.321070260779802,0.7155821822410406,,0.0,outputs/experiments/lss_multi_expert_hardening/final_fresh_block/seed_53/token_dense_ent1e3,53,baseline,1.0,token_dense
0.5,,,,,,,outputs/experiments/lss_multi_expert_hardening/final_fresh_block/seed_53/sare_ent1e3/latest.pt,outputs/experiments/lss_multi_expert_hardening/final_fresh_block/seed_53/sare_ent1e3/resolved_config.yaml,1.8823695091158152,1.0,0.445858772141859,0.2488127397308126,0.445858772141859,0.2488127397308126,250.0,,0.2488127397308126,,,250.0,0.0,0.0,0.24499294055253268,0.24825491543859243,0.25874078607559203,0.24801133745908738,,,,,True,baseline_sare,fresh_final,baseline,greedy,0.9999999925494194,0.9999999925494194,0.9999999925494194,0.4842266539335251,11.325247049331665,8.760633793830872,0.5641248670816421,11.363484748840332,0.6136434521377087,,1.3857097274065018,outputs/experiments/lss_multi_expert_hardening/final_fresh_block/seed_53/sare_ent1e3,53,baseline,1.0,sare
1.0,,,,,,,outputs/experiments/lss_multi_expert_hardening/final_fresh_block/seed_59/token_dense_ent1e3/latest.pt,outputs/experiments/lss_multi_expert_hardening/final_fresh_block/seed_59/token_dense_ent1e3/resolved_config.yaml,0.07236298551065867,1.0,5.934087589505047,0.9864337161878748,,,10.0,0.9795255189104314,0.9908620477759794,5.934087589505047,0.9864337161878748,10.1875,0.9633249863982201,1.0,,,,,,,,,True,recovered_token_dense,fresh_final,baseline,greedy,,,,,11.348707692376498,10.23140469912825,0.3811885186995583,11.347539463262448,0.8307057208028333,,0.0,outputs/experiments/lss_multi_expert_hardening/final_fresh_block/seed_59/token_dense_ent1e3,59,baseline,1.0,token_dense
0.5,,,,,,,outputs/experiments/lss_multi_expert_hardening/final_fresh_block/seed_59/sare_ent1e3/latest.pt,outputs/experiments/lss_multi_expert_hardening/final_fresh_block/seed_59/sare_ent1e3/resolved_config.yaml,1.256086048141122,1.0,1.0678036270365119,0.5407938524819911,1.0678036270365119,0.5407938524819911,250.0,,0.5407938524819911,,,250.0,0.0,0.0,0.2501005626693368,0.25897288002073765,0.24268388468772173,0.2482426525875926,,,,,True,baseline_sare,fresh_final,baseline,greedy,0.999999996304512,0.999999996304512,0.999999996304512,0.5293618406057358,11.448264856815339,7.534539314985275,0.6770461322963238,11.33611040353775,0.4577972951978445,,1.3856611225605011,outputs/experiments/lss_multi_expert_hardening/final_fresh_block/seed_59/sare_ent1e3,59,baseline,1.0,sare
