best_round_disagreement,best_round_greedy_success,best_round_index,best_round_path_entropy,best_round_post_unlock_frac,best_round_route_entropy,candidate,checkpoint_path,config_path,delta_vs_round6,delta_vs_single_expert,delta_vs_token_dense,final_greedy_success,final_round_active_compute,final_round_aggregate_steps,final_round_disagreement,final_round_fine_tune_steps,final_round_path_entropy,final_round_post_unlock_frac,final_round_route_entropy,label,lane,run_dir,seed
0.9204627621113521,1.0,4,0.8235864004051244,0.9513135695348277,1.3811703620133577,door3_post5,outputs/experiments/lss_successor_migration/stage1_screening/door3_post5/prospective_h/seed_271/kl_lss_sare/latest.pt,outputs/experiments/lss_successor_migration/stage1_screening/door3_post5/prospective_h/seed_271/kl_lss_sare/student_resolved_config.yaml,0.0,0.0,0.0,1.0,0.5,56298.0,0.9204627621113521,1760.0,0.8235864004051244,0.9513135695348277,1.3811703620133577,kl_lss_sare,prospective_h,outputs/experiments/lss_successor_migration/stage1_screening/door3_post5/prospective_h/seed_271/kl_lss_sare,271
0.971125,1.0,4,0.5708173340559006,0.9771875,1.3792039854526519,door3_post5,outputs/experiments/lss_successor_migration/stage1_screening/door3_post5/prospective_h/seed_277/kl_lss_sare/latest.pt,outputs/experiments/lss_successor_migration/stage1_screening/door3_post5/prospective_h/seed_277/kl_lss_sare/student_resolved_config.yaml,0.0,0.0,0.0,1.0,0.5,64000.0,0.971125,2000.0,0.5708173340559006,0.9771875,1.3792039854526519,kl_lss_sare,prospective_h,outputs/experiments/lss_successor_migration/stage1_screening/door3_post5/prospective_h/seed_277/kl_lss_sare,277
0.906,0.0,1,0.2596541134566069,0.0,1.3845976439118386,post_unlock_x5,outputs/experiments/lss_successor_migration/stage1_screening/post_unlock_x5/prospective_g/seed_251/kl_lss_sare/latest.pt,outputs/experiments/lss_successor_migration/stage1_screening/post_unlock_x5/prospective_g/seed_251/kl_lss_sare/student_resolved_config.yaml,0.0,0.0,0.0,0.0,0.5,64000.0,0.0005,2000.0,0.49224774962663653,0.0,1.3807584826350212,kl_lss_sare,prospective_g,outputs/experiments/lss_successor_migration/stage1_screening/post_unlock_x5/prospective_g/seed_251/kl_lss_sare,251
0.9441875,1.0,4,1.0629401727914811,0.9335,1.3640601098537446,post_unlock_x5,outputs/experiments/lss_successor_migration/stage1_screening/post_unlock_x5/prospective_g/seed_257/kl_lss_sare/latest.pt,outputs/experiments/lss_successor_migration/stage1_screening/post_unlock_x5/prospective_g/seed_257/kl_lss_sare/student_resolved_config.yaml,0.0,0.0,0.0,1.0,0.5,64000.0,0.9441875,2000.0,1.0629401727914811,0.9335,1.3640601098537446,kl_lss_sare,prospective_g,outputs/experiments/lss_successor_migration/stage1_screening/post_unlock_x5/prospective_g/seed_257/kl_lss_sare,257
0.4970625,0.625,4,0.7922232581377029,0.9633125,1.3772486340403556,post_unlock_x5,outputs/experiments/lss_successor_migration/stage1_screening/post_unlock_x5/prospective_g/seed_263/kl_lss_sare/latest.pt,outputs/experiments/lss_successor_migration/stage1_screening/post_unlock_x5/prospective_g/seed_263/kl_lss_sare/student_resolved_config.yaml,-0.375,-0.375,-0.375,0.625,0.5,64000.0,0.4970625,2000.0,0.7922232581377029,0.9633125,1.3772486340403556,kl_lss_sare,prospective_g,outputs/experiments/lss_successor_migration/stage1_screening/post_unlock_x5/prospective_g/seed_263/kl_lss_sare,263
0.9115338882282996,1.0,4,0.8040357950562438,0.9571938168846611,1.3606069962109775,post_unlock_x5,outputs/experiments/lss_successor_migration/stage1_screening/post_unlock_x5/prospective_h/seed_269/kl_lss_sare/latest.pt,outputs/experiments/lss_successor_migration/stage1_screening/post_unlock_x5/prospective_h/seed_269/kl_lss_sare/student_resolved_config.yaml,0.015625,0.0,0.0,1.0,0.5,56410.0,0.9115338882282996,1764.0,0.8040357950562438,0.9571938168846611,1.3606069962109775,kl_lss_sare,prospective_h,outputs/experiments/lss_successor_migration/stage1_screening/post_unlock_x5/prospective_h/seed_269/kl_lss_sare,269
0.9204627621113521,1.0,4,0.8232290693455272,0.9513135695348277,1.3805404048275065,post_unlock_x5,outputs/experiments/lss_successor_migration/stage1_screening/post_unlock_x5/prospective_h/seed_271/kl_lss_sare/latest.pt,outputs/experiments/lss_successor_migration/stage1_screening/post_unlock_x5/prospective_h/seed_271/kl_lss_sare/student_resolved_config.yaml,0.0,0.0,0.0,1.0,0.5,56298.0,0.9204627621113521,1760.0,0.8232290693455272,0.9513135695348277,1.3805404048275065,kl_lss_sare,prospective_h,outputs/experiments/lss_successor_migration/stage1_screening/post_unlock_x5/prospective_h/seed_271/kl_lss_sare,271
0.971125,0.890625,4,0.5709816199541092,0.9771875,1.3793247835040092,post_unlock_x5,outputs/experiments/lss_successor_migration/stage1_screening/post_unlock_x5/prospective_h/seed_277/kl_lss_sare/latest.pt,outputs/experiments/lss_successor_migration/stage1_screening/post_unlock_x5/prospective_h/seed_277/kl_lss_sare/student_resolved_config.yaml,-0.109375,-0.109375,-0.109375,0.890625,0.5,64000.0,0.971125,2000.0,0.5709816199541092,0.9771875,1.3793247835040092,kl_lss_sare,prospective_h,outputs/experiments/lss_successor_migration/stage1_screening/post_unlock_x5/prospective_h/seed_277/kl_lss_sare,277
0.906,0.0,1,0.2596541134566069,0.0,1.3845976439118386,post_unlock_x6,outputs/experiments/lss_successor_migration/stage1_screening/post_unlock_x6/prospective_g/seed_251/kl_lss_sare/latest.pt,outputs/experiments/lss_successor_migration/stage1_screening/post_unlock_x6/prospective_g/seed_251/kl_lss_sare/student_resolved_config.yaml,0.0,0.0,0.0,0.0,0.5,64000.0,0.0005,2000.0,0.49224774962663653,0.0,1.3807584826350212,kl_lss_sare,prospective_g,outputs/experiments/lss_successor_migration/stage1_screening/post_unlock_x6/prospective_g/seed_251/kl_lss_sare,251
0.9441875,1.0,4,1.0629401727914811,0.9335,1.3640601098537446,post_unlock_x6,outputs/experiments/lss_successor_migration/stage1_screening/post_unlock_x6/prospective_g/seed_257/kl_lss_sare/latest.pt,outputs/experiments/lss_successor_migration/stage1_screening/post_unlock_x6/prospective_g/seed_257/kl_lss_sare/student_resolved_config.yaml,0.0,0.0,0.0,1.0,0.5,64000.0,0.9441875,2000.0,1.0629401727914811,0.9335,1.3640601098537446,kl_lss_sare,prospective_g,outputs/experiments/lss_successor_migration/stage1_screening/post_unlock_x6/prospective_g/seed_257/kl_lss_sare,257
0.4970625,1.0,4,0.7922232581377029,0.9633125,1.3772486340403556,post_unlock_x6,outputs/experiments/lss_successor_migration/stage1_screening/post_unlock_x6/prospective_g/seed_263/kl_lss_sare/latest.pt,outputs/experiments/lss_successor_migration/stage1_screening/post_unlock_x6/prospective_g/seed_263/kl_lss_sare/student_resolved_config.yaml,0.0,0.0,0.0,1.0,0.5,64000.0,0.4970625,2000.0,0.7922232581377029,0.9633125,1.3772486340403556,kl_lss_sare,prospective_g,outputs/experiments/lss_successor_migration/stage1_screening/post_unlock_x6/prospective_g/seed_263/kl_lss_sare,263
