best_round_disagreement,best_round_greedy_success,best_round_index,best_round_post_unlock_frac,best_round_unique_ratio,candidate,checkpoint_path,config_path,current_candidate_greedy_success,current_single_expert_greedy_success,current_token_dense_greedy_success,delta_vs_current_candidate,delta_vs_current_single_expert,delta_vs_current_token_dense,final_greedy_success,final_round_active_compute,final_round_added_steps,final_round_aggregate_steps,final_round_disagreement,final_round_fine_tune_steps,final_round_path_entropy,final_round_post_unlock_frac,final_round_route_entropy,final_round_unique_ratio,label,lane,run_dir,seed
0.8113125,0.0,1,0.0,0.00225,phase_balanced_4096,outputs/experiments/lss_hard_family_saturation/stage1_screening/phase_balanced_4096/post_pass_c/seed_89/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/phase_balanced_4096/post_pass_c/seed_89/kl_lss_sare/student_resolved_config.yaml,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.5,16000.0,4096.0,0.833375,128.0,0.9665805700719357,0.0,1.3837836793661118,0.002125,kl_lss_sare,post_pass_c,outputs/experiments/lss_hard_family_saturation/stage1_screening/phase_balanced_4096/post_pass_c/seed_89/kl_lss_sare,89
0.9954375,0.0,1,0.0,0.0020625,phase_balanced_4096,outputs/experiments/lss_hard_family_saturation/stage1_screening/phase_balanced_4096/post_pass_c/seed_97/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/phase_balanced_4096/post_pass_c/seed_97/kl_lss_sare/student_resolved_config.yaml,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.5,16000.0,4096.0,0.7459375,128.0,0.9971133195757866,0.0,1.3854663698673249,0.0025,kl_lss_sare,post_pass_c,outputs/experiments/lss_hard_family_saturation/stage1_screening/phase_balanced_4096/post_pass_c/seed_97/kl_lss_sare,97
0.998,0.0,1,0.0,0.0018125,phase_balanced_4096,outputs/experiments/lss_hard_family_saturation/stage1_screening/phase_balanced_4096/post_pass_c/seed_101/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/phase_balanced_4096/post_pass_c/seed_101/kl_lss_sare/student_resolved_config.yaml,1.0,0.671875,0.671875,-1.0,-0.671875,-0.671875,0.0,0.5,16000.0,4096.0,0.7235,128.0,1.0105732029378414,0.0,1.3782026764750481,0.00225,kl_lss_sare,post_pass_c,outputs/experiments/lss_hard_family_saturation/stage1_screening/phase_balanced_4096/post_pass_c/seed_101/kl_lss_sare,101
0.99625,0.0,1,0.0,0.002125,phase_balanced_4096,outputs/experiments/lss_hard_family_saturation/stage1_screening/phase_balanced_4096/post_pass_f/seed_137/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/phase_balanced_4096/post_pass_f/seed_137/kl_lss_sare/student_resolved_config.yaml,1.0,0.578125,1.0,-1.0,-0.578125,-1.0,0.0,0.5,16000.0,4096.0,0.712625,128.0,0.9697271023988724,0.0,1.3841598669290542,0.00225,kl_lss_sare,post_pass_f,outputs/experiments/lss_hard_family_saturation/stage1_screening/phase_balanced_4096/post_pass_f/seed_137/kl_lss_sare,137
0.9991875,0.0,1,0.0,0.0019375,phase_balanced_4096,outputs/experiments/lss_hard_family_saturation/stage1_screening/phase_balanced_4096/post_pass_f/seed_139/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/phase_balanced_4096/post_pass_f/seed_139/kl_lss_sare/student_resolved_config.yaml,0.5,0.5625,1.0,-0.5,-0.5625,-1.0,0.0,0.5,16000.0,4096.0,0.991,128.0,0.5087054515630007,0.0,1.381234557211399,0.0023125,kl_lss_sare,post_pass_f,outputs/experiments/lss_hard_family_saturation/stage1_screening/phase_balanced_4096/post_pass_f/seed_139/kl_lss_sare,139
1.0,0.0,1,0.0,0.0016875,phase_balanced_4096,outputs/experiments/lss_hard_family_saturation/stage1_screening/phase_balanced_4096/post_pass_f/seed_149/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/phase_balanced_4096/post_pass_f/seed_149/kl_lss_sare/student_resolved_config.yaml,0.0,0.59375,1.0,0.0,-0.59375,-1.0,0.0,0.5,16000.0,4096.0,0.991625,128.0,1.2355623240470885,0.0,1.3737753856182098,0.0024375,kl_lss_sare,post_pass_f,outputs/experiments/lss_hard_family_saturation/stage1_screening/phase_balanced_4096/post_pass_f/seed_149/kl_lss_sare,149
0.7473125,0.5,3,0.0,0.002,phase_balanced_6144,outputs/experiments/lss_hard_family_saturation/stage1_screening/phase_balanced_6144/post_pass_b/seed_73/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/phase_balanced_6144/post_pass_b/seed_73/kl_lss_sare/student_resolved_config.yaml,1.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.5,9726.0,6144.0,0.7412091301665639,192.0,0.6496623601894899,0.010692987867571458,1.3800228211666359,0.005038042360682706,kl_lss_sare,post_pass_b,outputs/experiments/lss_hard_family_saturation/stage1_screening/phase_balanced_6144/post_pass_b/seed_73/kl_lss_sare,73
0.9960625,0.0,1,0.0,0.0020625,phase_balanced_6144,outputs/experiments/lss_hard_family_saturation/stage1_screening/phase_balanced_6144/post_pass_b/seed_79/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/phase_balanced_6144/post_pass_b/seed_79/kl_lss_sare/student_resolved_config.yaml,1.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.5,16000.0,6144.0,0.840125,192.0,1.1701491425037385,0.0,1.3850866739749907,0.0025,kl_lss_sare,post_pass_b,outputs/experiments/lss_hard_family_saturation/stage1_screening/phase_balanced_6144/post_pass_b/seed_79/kl_lss_sare,79
1.0,0.0,1,0.0,0.0019375,phase_balanced_6144,outputs/experiments/lss_hard_family_saturation/stage1_screening/phase_balanced_6144/post_pass_b/seed_83/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/phase_balanced_6144/post_pass_b/seed_83/kl_lss_sare/student_resolved_config.yaml,0.5625,0.5625,1.0,-0.5625,-0.5625,-1.0,0.0,0.5,16000.0,6144.0,0.9945625,192.0,1.163954609811306,0.0,1.3812240775823592,0.0024375,kl_lss_sare,post_pass_b,outputs/experiments/lss_hard_family_saturation/stage1_screening/phase_balanced_6144/post_pass_b/seed_83/kl_lss_sare,83
0.8113125,0.0,1,0.0,0.00225,phase_balanced_6144,outputs/experiments/lss_hard_family_saturation/stage1_screening/phase_balanced_6144/post_pass_c/seed_89/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/phase_balanced_6144/post_pass_c/seed_89/kl_lss_sare/student_resolved_config.yaml,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.5,16000.0,6144.0,0.7390625,192.0,1.0605321990847587,0.0,1.3847332748174668,0.00225,kl_lss_sare,post_pass_c,outputs/experiments/lss_hard_family_saturation/stage1_screening/phase_balanced_6144/post_pass_c/seed_89/kl_lss_sare,89
0.9954375,0.0,1,0.0,0.0020625,phase_balanced_6144,outputs/experiments/lss_hard_family_saturation/stage1_screening/phase_balanced_6144/post_pass_c/seed_97/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/phase_balanced_6144/post_pass_c/seed_97/kl_lss_sare/student_resolved_config.yaml,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.5,16000.0,6144.0,0.5968125,192.0,0.9081749684214592,0.0,1.3854627829194068,0.0028125,kl_lss_sare,post_pass_c,outputs/experiments/lss_hard_family_saturation/stage1_screening/phase_balanced_6144/post_pass_c/seed_97/kl_lss_sare,97
0.998,0.0,1,0.0,0.0018125,phase_balanced_6144,outputs/experiments/lss_hard_family_saturation/stage1_screening/phase_balanced_6144/post_pass_c/seed_101/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/phase_balanced_6144/post_pass_c/seed_101/kl_lss_sare/student_resolved_config.yaml,1.0,0.671875,0.671875,-1.0,-0.671875,-0.671875,0.0,0.5,16000.0,6144.0,0.6074375,192.0,1.1612282280921935,0.0,1.377436118543148,0.00225,kl_lss_sare,post_pass_c,outputs/experiments/lss_hard_family_saturation/stage1_screening/phase_balanced_6144/post_pass_c/seed_101/kl_lss_sare,101
0.99625,0.0,1,0.0,0.002125,phase_balanced_6144,outputs/experiments/lss_hard_family_saturation/stage1_screening/phase_balanced_6144/post_pass_f/seed_137/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/phase_balanced_6144/post_pass_f/seed_137/kl_lss_sare/student_resolved_config.yaml,1.0,0.578125,1.0,-1.0,-0.578125,-1.0,0.0,0.5,16000.0,6144.0,0.6870625,192.0,1.0793361540436746,0.0,1.3834154019355773,0.0021875,kl_lss_sare,post_pass_f,outputs/experiments/lss_hard_family_saturation/stage1_screening/phase_balanced_6144/post_pass_f/seed_137/kl_lss_sare,137
0.9991875,0.0,1,0.0,0.0019375,phase_balanced_6144,outputs/experiments/lss_hard_family_saturation/stage1_screening/phase_balanced_6144/post_pass_f/seed_139/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/phase_balanced_6144/post_pass_f/seed_139/kl_lss_sare/student_resolved_config.yaml,0.5,0.5625,1.0,-0.5,-0.5625,-1.0,0.0,0.5,16000.0,6144.0,0.6845,192.0,1.3719280171394348,0.0,1.38306691467762,0.002125,kl_lss_sare,post_pass_f,outputs/experiments/lss_hard_family_saturation/stage1_screening/phase_balanced_6144/post_pass_f/seed_139/kl_lss_sare,139
1.0,0.0,1,0.0,0.0016875,phase_balanced_6144,outputs/experiments/lss_hard_family_saturation/stage1_screening/phase_balanced_6144/post_pass_f/seed_149/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/phase_balanced_6144/post_pass_f/seed_149/kl_lss_sare/student_resolved_config.yaml,0.0,0.59375,1.0,0.0,-0.59375,-1.0,0.0,0.5,16000.0,6144.0,0.99175,192.0,0.9204894441068172,0.0,1.3799445872902871,0.002375,kl_lss_sare,post_pass_f,outputs/experiments/lss_hard_family_saturation/stage1_screening/phase_balanced_6144/post_pass_f/seed_149/kl_lss_sare,149
0.7274113082039911,1.0,3,0.041019955654102,0.007206208425720621,post_unlock_x5,outputs/experiments/lss_hard_family_saturation/stage1_screening/post_unlock_x5/post_pass_b/seed_73/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/post_unlock_x5/post_pass_b/seed_73/kl_lss_sare/student_resolved_config.yaml,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5,644.0,39860.0,0.0015527950310559005,1248.0,0.7555278146968168,0.453416149068323,1.3782608957851634,0.08385093167701864,kl_lss_sare,post_pass_b,outputs/experiments/lss_hard_family_saturation/stage1_screening/post_unlock_x5/post_pass_b/seed_73/kl_lss_sare,73
0.7037525652301377,1.0,3,0.022280856053943126,0.007475813544415127,post_unlock_x5,outputs/experiments/lss_hard_family_saturation/stage1_screening/post_unlock_x5/post_pass_b/seed_79/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/post_unlock_x5/post_pass_b/seed_79/kl_lss_sare/student_resolved_config.yaml,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5,640.0,39462.0,0.0,1236.0,1.3030766349240959,0.45,1.363309090396008,0.0875,kl_lss_sare,post_pass_b,outputs/experiments/lss_hard_family_saturation/stage1_screening/post_unlock_x5/post_pass_b/seed_79/kl_lss_sare,79
1.0,0.0,1,0.0,0.0019375,post_unlock_x5,outputs/experiments/lss_hard_family_saturation/stage1_screening/post_unlock_x5/post_pass_b/seed_83/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/post_unlock_x5/post_pass_b/seed_83/kl_lss_sare/student_resolved_config.yaml,0.5625,0.5625,1.0,-0.5625,-0.5625,-1.0,0.0,0.5,16000.0,64000.0,0.979625,2000.0,0.6115215326249599,0.979625,1.3560149040818215,0.00275,kl_lss_sare,post_pass_b,outputs/experiments/lss_hard_family_saturation/stage1_screening/post_unlock_x5/post_pass_b/seed_83/kl_lss_sare,83
0.9709375,1.0,4,0.9789375,0.00325,post_unlock_x5,outputs/experiments/lss_hard_family_saturation/stage1_screening/post_unlock_x5/post_pass_c/seed_89/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/post_unlock_x5/post_pass_c/seed_89/kl_lss_sare/student_resolved_config.yaml,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,16000.0,64000.0,0.9709375,2000.0,0.9563678775429726,0.9789375,1.38409306204319,0.00325,kl_lss_sare,post_pass_c,outputs/experiments/lss_hard_family_saturation/stage1_screening/post_unlock_x5/post_pass_c/seed_89/kl_lss_sare,89
0.9954375,0.0,1,0.0,0.0020625,post_unlock_x5,outputs/experiments/lss_hard_family_saturation/stage1_screening/post_unlock_x5/post_pass_c/seed_97/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/post_unlock_x5/post_pass_c/seed_97/kl_lss_sare/student_resolved_config.yaml,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.5,16000.0,64000.0,0.5615625,2000.0,1.1445257286429404,0.8419375,1.3809480735659598,0.00325,kl_lss_sare,post_pass_c,outputs/experiments/lss_hard_family_saturation/stage1_screening/post_unlock_x5/post_pass_c/seed_97/kl_lss_sare,97
0.9668125,1.0,4,0.9788125,0.0034375,post_unlock_x5,outputs/experiments/lss_hard_family_saturation/stage1_screening/post_unlock_x5/post_pass_c/seed_101/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/post_unlock_x5/post_pass_c/seed_101/kl_lss_sare/student_resolved_config.yaml,1.0,0.671875,0.671875,0.0,0.328125,0.328125,1.0,0.5,16000.0,64000.0,0.9668125,2000.0,1.1114303614497185,0.9788125,1.3783323263525964,0.0034375,kl_lss_sare,post_pass_c,outputs/experiments/lss_hard_family_saturation/stage1_screening/post_unlock_x5/post_pass_c/seed_101/kl_lss_sare,101
0.421375,1.0,3,0.0,0.002875,post_unlock_x5,outputs/experiments/lss_hard_family_saturation/stage1_screening/post_unlock_x5/post_pass_f/seed_137/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/post_unlock_x5/post_pass_f/seed_137/kl_lss_sare/student_resolved_config.yaml,1.0,0.578125,1.0,0.0,0.421875,0.0,1.0,0.5,628.0,48628.0,0.006369426751592357,1520.0,1.0011404208838939,0.45222929936305734,1.3819522216916085,0.08598726114649681,kl_lss_sare,post_pass_f,outputs/experiments/lss_hard_family_saturation/stage1_screening/post_unlock_x5/post_pass_f/seed_137/kl_lss_sare,137
0.9700625,0.5625,4,0.9780625,0.003,post_unlock_x5,outputs/experiments/lss_hard_family_saturation/stage1_screening/post_unlock_x5/post_pass_f/seed_139/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/post_unlock_x5/post_pass_f/seed_139/kl_lss_sare/student_resolved_config.yaml,0.5,0.5625,1.0,0.0625,0.0,-0.4375,0.5625,0.5,16000.0,64000.0,0.9700625,2000.0,0.9508678959608078,0.9780625,1.3778350511193276,0.003,kl_lss_sare,post_pass_f,outputs/experiments/lss_hard_family_saturation/stage1_screening/post_unlock_x5/post_pass_f/seed_139/kl_lss_sare,139
0.48875,0.59375,4,0.9771875,0.00325,post_unlock_x5,outputs/experiments/lss_hard_family_saturation/stage1_screening/post_unlock_x5/post_pass_f/seed_149/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/post_unlock_x5/post_pass_f/seed_149/kl_lss_sare/student_resolved_config.yaml,0.0,0.59375,1.0,0.59375,0.0,-0.40625,0.59375,0.5,16000.0,64000.0,0.48875,2000.0,0.5961204838156701,0.9771875,1.3801881790161132,0.00325,kl_lss_sare,post_pass_f,outputs/experiments/lss_hard_family_saturation/stage1_screening/post_unlock_x5/post_pass_f/seed_149/kl_lss_sare,149
0.7274113082039911,1.0,3,0.041019955654102,0.007206208425720621,post_unlock_x6,outputs/experiments/lss_hard_family_saturation/stage1_screening/post_unlock_x6/post_pass_b/seed_73/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/post_unlock_x6/post_pass_b/seed_73/kl_lss_sare/student_resolved_config.yaml,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5,644.0,39860.0,0.0015527950310559005,1248.0,0.7555278146968168,0.453416149068323,1.377977661525502,0.08385093167701864,kl_lss_sare,post_pass_b,outputs/experiments/lss_hard_family_saturation/stage1_screening/post_unlock_x6/post_pass_b/seed_73/kl_lss_sare,73
0.45727685768723436,1.0,4,0.9503151106551371,0.008207533343104206,post_unlock_x6,outputs/experiments/lss_hard_family_saturation/stage1_screening/post_unlock_x6/post_pass_b/seed_79/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/post_unlock_x6/post_pass_b/seed_79/kl_lss_sare/student_resolved_config.yaml,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5,6823.0,45645.0,0.45727685768723436,1428.0,1.2861668723639954,0.9503151106551371,1.3623069438024726,0.008207533343104206,kl_lss_sare,post_pass_b,outputs/experiments/lss_hard_family_saturation/stage1_screening/post_unlock_x6/post_pass_b/seed_79/kl_lss_sare,79
1.0,0.0,1,0.0,0.0019375,post_unlock_x6,outputs/experiments/lss_hard_family_saturation/stage1_screening/post_unlock_x6/post_pass_b/seed_83/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/post_unlock_x6/post_pass_b/seed_83/kl_lss_sare/student_resolved_config.yaml,0.5625,0.5625,1.0,-0.5625,-0.5625,-1.0,0.0,0.5,16000.0,64000.0,0.979625,2000.0,0.6115215326249599,0.979625,1.3560149040818215,0.00275,kl_lss_sare,post_pass_b,outputs/experiments/lss_hard_family_saturation/stage1_screening/post_unlock_x6/post_pass_b/seed_83/kl_lss_sare,83
0.9709375,0.515625,4,0.9789375,0.00325,post_unlock_x6,outputs/experiments/lss_hard_family_saturation/stage1_screening/post_unlock_x6/post_pass_c/seed_89/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/post_unlock_x6/post_pass_c/seed_89/kl_lss_sare/student_resolved_config.yaml,0.0,0.0,1.0,0.515625,0.515625,-0.484375,0.515625,0.5,16000.0,64000.0,0.9709375,2000.0,0.9563678775429726,0.9789375,1.38409306204319,0.00325,kl_lss_sare,post_pass_c,outputs/experiments/lss_hard_family_saturation/stage1_screening/post_unlock_x6/post_pass_c/seed_89/kl_lss_sare,89
0.9954375,0.0,1,0.0,0.0020625,post_unlock_x6,outputs/experiments/lss_hard_family_saturation/stage1_screening/post_unlock_x6/post_pass_c/seed_97/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/post_unlock_x6/post_pass_c/seed_97/kl_lss_sare/student_resolved_config.yaml,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.5,16000.0,64000.0,0.5615625,2000.0,1.1445257286429404,0.8419375,1.3809480735659598,0.00325,kl_lss_sare,post_pass_c,outputs/experiments/lss_hard_family_saturation/stage1_screening/post_unlock_x6/post_pass_c/seed_97/kl_lss_sare,97
0.9668125,1.0,4,0.9788125,0.0034375,post_unlock_x6,outputs/experiments/lss_hard_family_saturation/stage1_screening/post_unlock_x6/post_pass_c/seed_101/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/post_unlock_x6/post_pass_c/seed_101/kl_lss_sare/student_resolved_config.yaml,1.0,0.671875,0.671875,0.0,0.328125,0.328125,1.0,0.5,16000.0,64000.0,0.9668125,2000.0,1.1114303614497185,0.9788125,1.3783323263525964,0.0034375,kl_lss_sare,post_pass_c,outputs/experiments/lss_hard_family_saturation/stage1_screening/post_unlock_x6/post_pass_c/seed_101/kl_lss_sare,101
0.421375,1.0,3,0.0,0.002875,post_unlock_x6,outputs/experiments/lss_hard_family_saturation/stage1_screening/post_unlock_x6/post_pass_f/seed_137/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/post_unlock_x6/post_pass_f/seed_137/kl_lss_sare/student_resolved_config.yaml,1.0,0.578125,1.0,0.0,0.421875,0.0,1.0,0.5,628.0,48628.0,0.006369426751592357,1520.0,1.0011404208838939,0.45222929936305734,1.3819522216916085,0.08598726114649681,kl_lss_sare,post_pass_f,outputs/experiments/lss_hard_family_saturation/stage1_screening/post_unlock_x6/post_pass_f/seed_137/kl_lss_sare,137
0.9700625,0.5625,4,0.9780625,0.003,post_unlock_x6,outputs/experiments/lss_hard_family_saturation/stage1_screening/post_unlock_x6/post_pass_f/seed_139/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/post_unlock_x6/post_pass_f/seed_139/kl_lss_sare/student_resolved_config.yaml,0.5,0.5625,1.0,0.0625,0.0,-0.4375,0.5625,0.5,16000.0,64000.0,0.9700625,2000.0,0.9508678959608078,0.9780625,1.3778350511193276,0.003,kl_lss_sare,post_pass_f,outputs/experiments/lss_hard_family_saturation/stage1_screening/post_unlock_x6/post_pass_f/seed_139/kl_lss_sare,139
0.48875,0.59375,4,0.9771875,0.00325,post_unlock_x6,outputs/experiments/lss_hard_family_saturation/stage1_screening/post_unlock_x6/post_pass_f/seed_149/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/post_unlock_x6/post_pass_f/seed_149/kl_lss_sare/student_resolved_config.yaml,0.0,0.59375,1.0,0.59375,0.0,-0.40625,0.59375,0.5,16000.0,64000.0,0.48875,2000.0,0.5961204838156701,0.9771875,1.3801881790161132,0.00325,kl_lss_sare,post_pass_f,outputs/experiments/lss_hard_family_saturation/stage1_screening/post_unlock_x6/post_pass_f/seed_149/kl_lss_sare,149
0.7274113082039911,1.0,3,0.041019955654102,0.007206208425720621,round5,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5/post_pass_b/seed_73/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5/post_pass_b/seed_73/kl_lss_sare/student_resolved_config.yaml,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5,627.0,40487.0,0.0,1268.0,0.7531598583761469,0.4529505582137161,1.3778105169893748,0.0861244019138756,kl_lss_sare,post_pass_b,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5/post_pass_b/seed_73/kl_lss_sare,73
0.7037525652301377,1.0,3,0.022280856053943126,0.007475813544415127,round5,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5/post_pass_b/seed_79/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5/post_pass_b/seed_79/kl_lss_sare/student_resolved_config.yaml,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5,640.0,40102.0,0.0,1256.0,1.2435264616127473,0.4515625,1.358461546610637,0.0859375,kl_lss_sare,post_pass_b,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5/post_pass_b/seed_79/kl_lss_sare,79
0.979625,0.5625,4,0.979625,0.00275,round5,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5/post_pass_b/seed_83/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5/post_pass_b/seed_83/kl_lss_sare/student_resolved_config.yaml,0.5625,0.5625,1.0,0.0,0.0,-0.4375,0.5625,0.5,8027.0,72027.0,0.9353432166438271,2252.0,0.7534153146444311,0.9595116481873677,1.3608246889667235,0.005855238569826835,kl_lss_sare,post_pass_b,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5/post_pass_b/seed_83/kl_lss_sare,83
0.54125,0.515625,5,0.307,0.0033125,round5,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5/post_pass_c/seed_89/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5/post_pass_c/seed_89/kl_lss_sare/student_resolved_config.yaml,0.0,0.0,1.0,0.515625,0.515625,-0.484375,0.515625,0.5,16000.0,80000.0,0.54125,2500.0,0.746463815420866,0.307,1.3837353068590164,0.0033125,kl_lss_sare,post_pass_c,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5/post_pass_c/seed_89/kl_lss_sare,89
0.9645,1.0,5,0.9786875,0.0036875,round5,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5/post_pass_c/seed_97/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5/post_pass_c/seed_97/kl_lss_sare/student_resolved_config.yaml,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,16000.0,80000.0,0.9645,2500.0,1.1267330280542374,0.9786875,1.3806952170729636,0.0036875,kl_lss_sare,post_pass_c,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5/post_pass_c/seed_97/kl_lss_sare,97
0.9668125,1.0,4,0.9788125,0.0034375,round5,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5/post_pass_c/seed_101/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5/post_pass_c/seed_101/kl_lss_sare/student_resolved_config.yaml,1.0,0.671875,0.671875,0.0,0.328125,0.328125,1.0,0.5,634.0,64634.0,0.0,2020.0,1.132934073607127,0.4605678233438486,1.3757300078868866,0.08990536277602523,kl_lss_sare,post_pass_c,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5/post_pass_c/seed_101/kl_lss_sare,101
0.421375,1.0,3,0.0,0.002875,round5,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5/post_pass_f/seed_137/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5/post_pass_f/seed_137/kl_lss_sare/student_resolved_config.yaml,1.0,0.578125,1.0,0.0,0.421875,0.0,1.0,0.5,619.0,49247.0,0.006462035541195477,1540.0,1.0024790063500404,0.4507269789983845,1.382335188984871,0.0840064620355412,kl_lss_sare,post_pass_f,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5/post_pass_f/seed_137/kl_lss_sare,137
0.8652622649512229,1.0,5,0.8464583627880673,0.007634667043687262,round5,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5/post_pass_f/seed_139/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5/post_pass_f/seed_139/kl_lss_sare/student_resolved_config.yaml,0.5,0.5625,1.0,0.5,0.4375,0.0,1.0,0.5,7073.0,71073.0,0.8652622649512229,2224.0,0.9732966583330654,0.8464583627880673,1.378070997844622,0.007634667043687262,kl_lss_sare,post_pass_f,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5/post_pass_f/seed_139/kl_lss_sare,139
0.4515625,0.875,5,0.977375,0.0038125,round5,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5/post_pass_f/seed_149/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5/post_pass_f/seed_149/kl_lss_sare/student_resolved_config.yaml,0.0,0.59375,1.0,0.875,0.28125,-0.125,0.875,0.5,16000.0,80000.0,0.4515625,2500.0,0.6294466006308794,0.977375,1.3800457802414894,0.0038125,kl_lss_sare,post_pass_f,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5/post_pass_f/seed_149/kl_lss_sare,149
